,words,idf
277,30,5.991464547107982
337,json,5.991464547107982
336,speed,5.991464547107982
271,dataset,5.991464547107982
372,companies,5.991464547107982
270,then,5.991464547107982
174,security,5.991464547107982
49,ask,5.809142990314028
48,but,5.809142990314028
351,may,5.809142990314028
136,summarizing,5.809142990314028
378,criteria,5.809142990314028
137,spelling,5.809142990314028
78,increase,5.809142990314028
299,score,5.809142990314028
379,beneficial,5.809142990314028
350,series,5.809142990314028
298,am,5.809142990314028
386,star,5.809142990314028
300,want,5.809142990314028
355,course,5.809142990314028
354,represent,5.809142990314028
387,thing,5.809142990314028
312,necessary,5.809142990314028
313,goal,5.809142990314028
16,importance,5.809142990314028
301,know,5.809142990314028
385,catchy,5.809142990314028
384,visit,5.809142990314028
296,interrogative,5.809142990314028
353,height,5.809142990314028
352,yourself,5.809142990314028
297,address,5.809142990314028
79,instructions,5.809142990314028
17,examples,5.809142990314028
285,six,5.654992310486769
284,both,5.654992310486769
281,lives,5.654992310486769
280,ocean,5.654992310486769
215,method,5.654992310486769
216,businesses,5.654992310486769
189,power,5.654992310486769
192,pros,5.654992310486769
193,cons,5.654992310486769
231,longest,5.654992310486769
230,own,5.654992310486769
168,emotion,5.654992310486769
217,11,5.654992310486769
214,campaign,5.654992310486769
169,high,5.654992310486769
188,starting,5.654992310486769
96,living,5.654992310486769
346,hashtag,5.654992310486769
109,random,5.654992310486769
108,interview,5.654992310486769
375,trends,5.654992310486769
154,password,5.654992310486769
155,strings,5.654992310486769
374,3x,5.654992310486769
347,vegan,5.654992310486769
97,fact,5.654992310486769
315,behind,5.521460917862246
314,compound,5.521460917862246
212,500,5.521460917862246
209,benefit,5.521460917862246
286,reducing,5.521460917862246
303,vegetables,5.521460917862246
208,nature,5.521460917862246
207,feature,5.521460917862246
68,return,5.521460917862246
115,changing,5.521460917862246
206,relevant,5.521460917862246
224,assign,5.521460917862246
225,buy,5.521460917862246
213,square,5.521460917862246
85,action,5.521460917862246
84,last,5.521460917862246
104,been,5.521460917862246
98,years,5.521460917862246
99,stock,5.521460917862246
100,place,5.521460917862246
22,adjectives,5.521460917862246
23,day,5.521460917862246
101,single,5.521460917862246
69,conversation,5.521460917862246
114,air,5.521460917862246
241,happy,5.521460917862246
240,plants,5.521460917862246
278,significance,5.521460917862246
279,beach,5.521460917862246
105,document,5.521460917862246
317,daily,5.521460917862246
316,efficient,5.521460917862246
287,rules,5.521460917862246
167,moon,5.521460917862246
166,products,5.521460917862246
325,k,5.521460917862246
342,career,5.521460917862246
3,come,5.521460917862246
183,alternative,5.521460917862246
182,working,5.521460917862246
2,construct,5.521460917862246
324,divide,5.521460917862246
343,consequences,5.521460917862246
383,networks,5.521460917862246
382,revolution,5.521460917862246
170,mathematical,5.521460917862246
171,effect,5.521460917862246
198,multiple,5.521460917862246
199,imperative,5.521460917862246
302,grammatical,5.521460917862246
332,leader,5.403677882205863
246,art,5.403677882205863
247,performance,5.403677882205863
131,friend,5.403677882205863
25,passage,5.403677882205863
248,missing,5.403677882205863
249,around,5.403677882205863
24,6,5.403677882205863
252,historical,5.403677882205863
253,pet,5.403677882205863
256,sky,5.403677882205863
257,certain,5.403677882205863
163,objects,5.403677882205863
311,transportation,5.403677882205863
310,problems,5.403677882205863
309,corresponding,5.403677882205863
308,suppose,5.403677882205863
367,smallest,5.403677882205863
150,activity,5.403677882205863
219,policy,5.403677882205863
124,pick,5.403677882205863
43,predict,5.403677882205863
142,stress,5.403677882205863
130,logo,5.403677882205863
191,result,5.403677882205863
190,19,5.403677882205863
125,night,5.403677882205863
333,plastic,5.403677882205863
218,class,5.403677882205863
42,100,5.403677882205863
117,real,5.403677882205863
116,get,5.403677882205863
143,idiom,5.403677882205863
162,match,5.403677882205863
366,quiz,5.403677882205863
88,long,5.403677882205863
89,components,5.403677882205863
151,computing,5.403677882205863
390,commonly,5.298317366548036
363,25,5.298317366548036
362,card,5.298317366548036
272,weather,5.298317366548036
273,difficult,5.298317366548036
391,linear,5.298317366548036
13,below,5.298317366548036
365,film,5.298317366548036
364,distance,5.298317366548036
12,information,5.298317366548036
74,detect,5.298317366548036
112,formulate,5.298317366548036
75,paper,5.298317366548036
267,amount,5.298317366548036
266,offer,5.298317366548036
329,circle,5.298317366548036
328,personal,5.298317366548036
172,category,5.298317366548036
173,skills,5.298317366548036
321,organize,5.298317366548036
320,compile,5.298317366548036
348,very,5.298317366548036
349,clause,5.298317366548036
127,choice,5.298317366548036
126,communication,5.298317366548036
226,law,5.298317366548036
227,fictional,5.298317366548036
113,m,5.298317366548036
111,money,5.298317366548036
110,ten,5.298317366548036
107,species,5.298317366548036
106,old,5.298317366548036
29,term,5.298317366548036
28,marketing,5.298317366548036
242,medical,5.298317366548036
243,brand,5.298317366548036
254,implications,5.298317366548036
255,columns,5.298317366548036
331,alphabetical,5.203007186743712
330,let,5.203007186743712
196,pieces,5.203007186743712
291,blockchain,5.203007186743712
149,great,5.203007186743712
197,part,5.203007186743712
187,classification,5.203007186743712
165,his,5.203007186743712
164,war,5.203007186743712
153,meaningful,5.203007186743712
152,letters,5.203007186743712
148,feeling,5.203007186743712
203,combine,5.203007186743712
147,start,5.203007186743712
146,define,5.203007186743712
141,produce,5.203007186743712
140,maximum,5.203007186743712
290,detailed,5.203007186743712
135,conveys,5.203007186743712
202,must,5.203007186743712
186,takes,5.203007186743712
134,names,5.203007186743712
61,state,5.203007186743712
60,writing,5.203007186743712
274,adverb,5.203007186743712
275,check,5.203007186743712
103,processing,5.115995809754082
381,coffee,5.115995809754082
45,experience,5.115995809754082
44,choose,5.115995809754082
37,argument,5.115995809754082
120,dog,5.115995809754082
102,did,5.115995809754082
36,advantages,5.115995809754082
19,value,5.115995809754082
121,hypothesis,5.115995809754082
18,them,5.115995809754082
380,organization,5.115995809754082
65,tone,5.115995809754082
64,making,5.115995809754082
94,sequence,5.115995809754082
83,remove,5.115995809754082
82,team,5.115995809754082
81,re,5.115995809754082
377,journey,5.115995809754082
376,meal,5.115995809754082
80,mobile,5.115995809754082
71,top,5.115995809754082
128,author,5.115995809754082
70,being,5.115995809754082
67,application,5.115995809754082
66,slogan,5.115995809754082
95,sound,5.115995809754082
139,errors,5.115995809754082
129,temperature,5.115995809754082
159,american,5.115995809754082
138,after,5.115995809754082
264,complex,5.115995809754082
265,sample,5.115995809754082
322,snippet,5.115995809754082
323,cake,5.115995809754082
268,diet,5.115995809754082
269,safety,5.115995809754082
282,general,5.115995809754082
232,political,5.115995809754082
283,self,5.115995809754082
158,recent,5.115995809754082
157,blue,5.115995809754082
156,15,5.115995809754082
233,fill,5.115995809754082
35,ingredients,5.035953102080546
34,summary,5.035953102080546
288,every,5.035953102080546
289,disadvantages,5.035953102080546
5,learning,5.035953102080546
46,solve,5.035953102080546
4,all,5.035953102080546
47,science,5.035953102080546
210,exercise,5.035953102080546
54,content,5.035953102080546
160,primary,5.035953102080546
144,survey,5.035953102080546
145,something,5.035953102080546
91,integers,5.035953102080546
90,passive,5.035953102080546
87,active,5.035953102080546
86,synonym,5.035953102080546
161,decision,5.035953102080546
55,whether,5.035953102080546
184,modern,5.035953102080546
185,presentation,5.035953102080546
1,5,5.035953102080546
204,friends,5.035953102080546
205,support,5.035953102080546
211,go,5.035953102080546
0,can,5.035953102080546
