Unnamed: 0,request,conversation_id
40087,Rewrite the sentence to demonstrate a tone of surprise.,40087
4622,Generate an algorithm to find the sum of the first 25 even numbers,4622
15157,Summarize the article in the input.,15157
38754,List at least three characteristics that define a good team.,38754
19033,Generate instructions for a person to make a chocolate cake.,19033
46007,Summarize the key points of President Obama's speech at the 2016 Democratic National Convention.,46007
38092,You are writing a story and need to create a setting.,38092
41913,Explain the advantages of using a connected car.,41913
12811,List the names of five famous scientists.,12811
46250,Prepare a speech on the topic of environmental pollution,46250
4706,Create a list of five flowers to give as gifts.,4706
19353,"Evaluate the argument ""We should not raise taxes on the wealthy"".",19353
39550,Determine how much sugar is in one teaspoon of honey.,39550
48011,"Answer this question: ""What are the advantages of using AI in healthcare?""",48011
16126,Rewrite this sentence by adding variety.,16126
49847,Design a hypothetical experiment to determine how long it takes to learn a new skill.,49847
25146,Summarize the events of the War of 1812.,25146
29398,Act as a tutor to an elementary student who needs help understanding how to add two fractions.,29398
38915,Compare and contrast the aspects of the 2005 version of ‘Star Wars: Episode III - Revenge of the Sith’,38915
14651,Describe how the given product works in 1-2 sentences.,14651
39853,Assemble a LEGO model.,39853
30266,Write a 500 word essay on the causes of poverty.,30266
25993,Choose between the two possible solutions based on the given context.,25993
15717,What programming language should I use to develop an AI chatbot?,15717
31424,Write a function in C++ to count the number of occurrences of a string inside a longer string.,31424
218,Generate a haiku poem.,218
33116,"Create a version control system with the following features:

- Local version control
- Web-based code hosting
- Automatic synchronization between multiple users",33116
8686,Combine both the sentences using a coordinating conjunction.,8686
25103,Reorder the following words to form a question: the take lunch what do you,25103
7880,Analyze the new economic situation in India.,7880
30260,Generate a double entendre.,30260
39365,Give an example of a smartphone application that is designed to help with mental health.,39365
30132,Create a list of 10 qualities that make an ideal friend.,30132
15114,"In the sentence, ""Please carefully read the instructions before starting the task,"" identify the main verb and its type.",15114
35683,Output an appropriate response for the given talking point.,35683
22299,Generate a set of common questions related to this sentence.,22299
24251,List 3 solutions for reducing air pollution.,24251
11476,Write a piece of advice for someone going through a difficult time,11476
48712,How to quit smoking?,48712
23252,Explain why it is important to determine the purpose of an article,23252
25893,Suggest a way to reduce the amount of plastics entering the ocean,25893
33855,Brainstorm a list of ideas to reduce global warming.,33855
28133,Imagine you are in a forest and describe what you see.,28133
26480,Assess the impact of the following statement on global warming,26480
11413,Who visited London this summer?,11413
9129,Generate a multiple-choice question with four answers related to the following content,9129
45659,Who won the 2017 Oscars for Best Actor?,45659
11464,Sort the following items by type,11464
22142,Provide an example of a scenario where using algorithmic decision-making could improve outcomes,22142
39889,Assign a sentiment score to the given statement.,39889
19490,Provide a headline for the poem.,19490
2789,Write a function which converts a string into the Spongebob meme format.,2789
23482,Create an email subject that portrays urgency and a degree of importance.,23482
12380,Rewrite the formula $y = \frac{2x-1}{3}$ so that it can be solved for x.,12380
51368,"Create a function that takes three parameters - an array, a start index, and an end index - and reverses the order of the elements in the array from the start index to the end index.",51368
30846,Compile a list of the top 5 international film festivals.,30846
3193,Order these topics based on their importance.,3193
36991,How do you divide a time period of 1 hour into 10 parts?,36991
46059,Write a how-to guide to resolve a given problem.,46059
32535,Create a convincing argument that supports the given statement.,32535
15113,Determine which of the three given objects is the heaviest and which is the lightest.,15113
47535,Create a funny story that uses metaphors,47535
24462,Generate a metaphor to describe the following situation. Output the metaphor.,24462
45614,"Identifying the facts, assumptions, and generalizations in a given statement.",45614
29675,Identify and explain 3 important themes of an epic poem.,29675
16981,Give an example of how the law of conservation of energy is applied in a real-life situation.,16981
14429,What action should be taken to reduce plastic waste?,14429
28185,Summarize the space race.,28185
40799,Write a funny metaphor to describe a computer crashing,40799
25093,Create a new sport that combines elements of basketball and soccer.,25093
43417,How can GPT models be used to improve digital assistant bots?,43417
16206,Generate an atmosphere for a horror scene.,16206
39809,Explain why the human body needs water.,39809
8007,What are the two main types of natural selection?,8007
21531,Identify whether this sentence is written in active or passive voice.,21531
5686,Explain what a convolutional neural network is in one sentence.,5686
15781,Describe a recent technological advancement that you think is particularly exciting.,15781
51272,Write a descriptive phrase to describe a rainy day.,51272
11102,Explain the concept of Neural Style Transfer in two to three sentences.,11102
14820,"Define the term ""Internet of Things"".",14820
28724,How are the oil and gas industry affected by climate change?,28724
24289,Describe the behavior of a monkey for the following situation.,24289
22884,Generate an effective opening sentence to an essay about the importance of conserving the environment.,22884
43979,How can we build a more efficient GPT model?,43979
49676,Come up with an advertising slogan for a new fitness and nutrition app,49676
27008,"Rewrite the following sentence to use an appropriate idiom:

She wasn't paying attention",27008
31507,Reorganize the following sentence in a way that improves its structure.,31507
50135,Combine the given phrases in a meaningful way.,50135
17,Propose an ethical solution to the problem of data privacy,17
35952,"Given the customer reviews, provide a sentiment analysis of the product",35952
28034,Construct a schedule for a daily exercise routine.,28034
6282,What techniques should be used for text summarization?,6282
20634,Explain the function of a computer’s RAM,20634
19379,"Create a mnemonic device to remember ""Education is impossible to forget""",19379
2720,"Classify the following item as a ""grain"" or ""meat"".",2720
6708,Rewrite the passage to make it more lively and engaging.,6708
37167,You are expected to attend a virtual meeting but don’t know the right way to do it. Describe the ideal approach.,37167
8207,How can someone ensure their data is secure?,8207
21418,Explain how facial recognition technology works.,21418
37851,Write the title for the given summary.,37851
29003,How would you explain the concept of a 'memory leak' to someone with no background in computing?,29003
3155,"State the full name of the author of ""Alice's Adventures in Wonderland"".",3155
20072,Report the scientific name for the African Elephant.,20072
21439,Diagnose the underlying problem in the following scenario.,21439
18296,Rewrite this sentence with a completely different phrasing but conveying the same message.,18296
24703,Compare the philosophies of Immanuel Kant and Friedrich Nietzsche.,24703
1856,Write an example of a hyperbole.,1856
8890,Classify the following news story.,8890
30839,Determine if the following sentence is in the imperative mood.,30839
22366,Write a news article on the topic of the current trend of automation.,22366
43068,Explain the concept of climate change.,43068
50938,What are the seven attributes of a triangle?,50938
14795,Create two sentence that describe the following event.,14795
26699,Estimate the number of people living in a town given the following data.,26699
30589,Generate a simile to describe a person's eye color.,30589
31837,Generate a theory of why a given phenomenon happens.,31837
34626,What do you think of adventure holidays?,34626
37428,"Given a sentence, make a sentence with a different meaning but with the same structure.",37428
9965,Create a two-sentence summary for the following text.,9965
24221,Create five questions about the life cycle of frogs.,24221
42769,Identify three computer algorithms.,42769
35224,What are the pros and cons of travelling by car?,35224
46656,Summarize the film Star Wars: The Empire Strikes Back,46656
40521,Create a celebrity endorsement of the following product.,40521
25499,Evaluate the effectiveness of the advertising copy below.,25499
4062,Rewrite the sentence so that it makes more sense.,4062
8269,"Given a rectangle, output the coordinates for the lower left corner.",8269
4110,What do we need in order to keep our environment healthy?,4110
35017,Create a headline for a news article about the increase of electric vehicles on the road.,35017
40564,Construct a message that contains key phrases from the input.,40564
21318,Explain how to calculate the number of kg in 1 lb.,21318
18645,Please create a memorable mission statement for a charity organization.,18645
14283,Name 3 books that have won the Nobel Prize in Literature.,14283
43565,"For the following sentence, provide a synonym for the word ""wry"":",43565
38326,Why are core exercises important?,38326
3588,Pick a random song and create a dance routine for it,3588
36116,List the four major functions of an operating system,36116
41802,Provide an example of the proper way one should greet someone in German.,41802
26916,Create a sentence using the provided words in their correct form.,26916
44653,Generate a movie title that has 10-15 words.,44653
15195,"Identify what type of noun this is - common, proper, abstract or collective.",15195
49621,Design a campaign ad for a candidate running for public office.,49621
12729,What is the most important thing a leader needs to do to be successful?,12729
25412,"Identify the type of noun in the sentence: ""The teacher taught the lesson.""",25412
45415,Create a recipe containing at least 3 ingredients.,45415
28996,Convert the given measurements in Metric units.,28996
32447,Create a budget to complete the given task.,32447
13694,Explain why learning a second language is beneficial.,13694
35561,List four common plant diseases.,35561
19767,"Rewrite this sentence in an active voice:

The party was attended by everyone",19767
47459,"Rewrite the following sentence in an informal way: ""I am interested in participating.""",47459
33372,Write a 3-5 sentence job description for a sales representative.,33372
4831,Identify the main differences between the two concepts.,4831
43949,Edit this piece of code so it works.,43949
48310,List three types of animals that live in the Arctic tundra.,48310
11679,Compose an email to your professor expressing disagreement with their answer and articulate why you think your opinion is valid.,11679
47123,Create a reason why a customer might want to buy the product.,47123
42344,Stitch together this collection of words to form a narrative story.,42344
50366,Describe the benefits of exercising for physical and mental health.,50366
46600,Create a blog post introducing a social media campaign.,46600
49840,Explain the idea of luck from an ethical point of view.,49840
35383,"Rearrange the following words to form a meaningful sentence.

room, the, paint, to, in",35383
45976,Generate a creative metaphor that explains the purpose of a smartphone,45976
33523,Classify this character as hero or villain.,33523
9120,What is the difference between an artificial neural network and an artificial perceptron?,9120
47169,Write a paragraph to explain the concept of natural language processing,47169
32936,Name ten countries with a population greater than 50 million.,32936
6438,Extend the following story.,6438
24324,Make a list of three items to denote the given emotion.,24324
186,Make the following sentence more concise.,186
39020,Compare and contrast coffee and tea.,39020
48951,Describe a moral problem related to AI.,48951
19328,Give two examples for the following concept.,19328
39655,Develop a list of 5 best practices for maintaining an effective team,39655
49043,Generate a metaphor that compares the body and a machine.,49043
42458,Give three tips to communicate effectively in a meeting.,42458
21774,Come up with a list of a few activities to do today.,21774
17115,Rearrange the words in this sentence to form a more sophisticated sentence structure.,17115
39641,"Utilizing the given data, write a news article about the rising CO2 emissions.",39641
10796,"Given a song, generate a few opening lines for a review about the song.",10796
45373,List five benefits of practicing mindfulness.,45373
8688,Edit the sentence to describe the emotion of the people.,8688
12856,What is the role of DNA in living organisms?,12856
5812,Put together a list of necessary ingredients for a Pizza Margherita recipe.,5812
32075,"Evaluate the following hypothesis: ""Multitasking negatively impacts the productivity of an individual.""",32075
28829,Describe the different flavors of the following ice cream:,28829
51705,"Delete any words that are redundant in the sentence ""I bought a few different items at the store""",51705
21691,"You are given a news article, summarize it in one sentence.",21691
33726,"Let a and b be real numbers such that a + 4i and b + 5i are the roots of

    z^2 - (10 + 9i) z + (4 + 46i) = 0.
Enter the ordered pair (a,b).",33726
3331,"Evaluate the pros and cons of a multinational corporation operating a manufacturing facility in a developing country, and provide a final recommendation.",3331
16348,When and why did the Vietnam War start?,16348
18118,Answer a short-answer question,18118
32677,What is the purpose of the UN Security Council?,32677
18516,Analyze the provided text and predict the sentiment of the author using the provided text.,18516
8309,Describe a time when you had an unexpected success.,8309
31821,Provide a detailed recipe for making a caipirinha.,31821
6197,Construct a question that needs to be answered after reading the following passage.,6197
12078,Which countries are in the Northwest Regions of the European Union?,12078
19550,Describe the different oceans,19550
46563,Clean the following data.,46563
17020,Generate three new ideas based on the following initial idea.,17020
34890,Explain to me how a computer virus can be contracted.,34890
28651,Determine the number of mistakes in the following code.,28651
2912,Give me an example of a loss-aversion strategy,2912
29887,Give advice on creating a memorable and successful email marketing campaign.,29887
49244,Generate a question that someone might ask at a job interview.,49244
20935,Propose a creative and original idea.,20935
44225,"Complete the following sentence: In a democracy, the power ultimately lies in the hands of",44225
50192,Identify the hypothesis of this experiment,50192
10265,Generate a question that this sentence can answer.,10265
46491,Compare and contrast the philosophy of Socrates and Plato.,46491
20521,"Given a short story, create a theme",20521
47803,Generate a creative headline associated with the given news article,47803
36743,Does the following statement contain the appropriate use of grammar?,36743
25756,Create a meme about a funny situation,25756
894,Describe the effects of global warming.,894
15217,"Classify the following tweet as negative, positive or neutral.
Tweet: The new restaurant opened in town, I'm so excited!",15217
25060,Generate a fiction story about robots.,25060
18035,Estimate how many quintillion cells are in the human body,18035
47792,Create a table with five columns and five rows,47792
32928,Read the following code and suggest a better code segment.,32928
47518,"Given a number of children and a number of candies, determine how many candies each child will get, if they divide them evenly.",47518
41410,Analyze the relationship between economic status and crime in the United States.,41410
8980,Generate a list of 10 unique houseplants that are low maintenance,8980
5919,Write JavaScript code that takes an array of numbers as input and returns a copy of the array without any of the duplicate numbers.,5919
29830,"Embody the famous phrase ""Fools Rush In"" in a meme.",29830
1661,Summarize the history of civilization in one sentence.,1661
40508,"Analyze the syntax of the sentence and identify the type of clause: ""She always dreamed of travelling to Japan"".",40508
45053,Name five aspects of a data science process,45053
43457,Analyze how 2020 impacted the food industry.,43457
27762,Translate the sentence in German.,27762
30848,Create a webpage that displays a contact us form.,30848
49443,Provide two examples to illustrate the definition provided,49443
3209,What is a bond?,3209
45216,Give an example of a material that is a good conductor of electricity,45216
47267,Rearrange the pieces of the story to make a logical sequence.,47267
13613,Define the term ‘genetic engineering’,13613
6078,Rewrite the given sentence without repeating any words.,6078
10039,Create a logo for a restaurant that specializes in dishes from South America.,10039
38744,"Compare and contrast two types of mobile operating systems, such as Android and iOS.",38744
14276,Create a story about a robot with odd behavior.,14276
15636,Output the amount of days between the following two dates.,15636
41585,"Given an equation, generate 3 equations with the same output but a different structure.",41585
25881,Describe how to assess a machine learning model.,25881
42400,Structure the following recipe into a cooking timeline:,42400
5202,Explain how artificial intelligence can benefit healthcare.,5202
49837,Describe the experience of going on a hot air balloon ride.,49837
37586,Describe the Big-O notation.,37586
43683,Generate a recipe for an easy-to-make vegan salad.,43683
2129,List five adjectives to describe a person with strong communication skills.,2129
47766,List four common ingredients used in Italian cooking.,47766
45473,Find and remove any grammar mistakes from the following text.,45473
26147,Generate a creative anacrostic poem for the word 'autumn',26147
12985,"From the given options, classify the following word as a noun, verb, adjective, or adverb.
Word: Cautiously",12985
23907,What are the characteristics of effective leadership?,23907
10024,Explain what a zero-sum game is.,10024
21212,"Given an integer n, return true if it is a power of two. Otherwise, return false.
An integer n is a power of two, if there exists an integer x such that n == 2^x.",21212
21247,Calculate 14 + 6.,21247
22503,Write a headline for an article about a new streaming service.,22503
24094,Describe what a flavor wheel is.,24094
42756,Paraphrase the given sentence using not more than 8 words.,42756
43302,Think of a funny Halloween costume idea.,43302
19310,Give 5 reasons why computer science is important,19310
36598,What are the common techniques for solving a system of linear equations?,36598
19337,Generate an appropriate response to a customer complaint about a purchase.,19337
32640,Provide an example of a haiku with the given words.,32640
37141,"Given a sentence and two words, create a new sentence with the words the same but in the reverse order.",37141
42616,Tell me a short story that features a robot.,42616
41242,Suggest a creative writing topic,41242
33598,What is the maximum size of a soccer team?,33598
30585,Create a title for a short story about two friends.,30585
26852,Classify the following sentence into the given categories: He worked hard to achieve his goal:,26852
33640,"The equation y=-4.9t^2+3.5t+5 describes the height (in meters) of a ball thrown upward at 3.5 meters per second from 5 meters above the ground, where t is the time in seconds. In how many seconds will the ball hit the ground? Express your answer as a common fraction.",33640
17536,Make an analogy describing a chef,17536
5994,Explain why the output is not accurate,5994
11527,How does customer segmentation help a company to increase its profits?,11527
25010,What is the probability of getting tails in flipping a fair coin 10 times?,25010
49189,Brainstorm three ways to become eco-friendly.,49189
26471,Tell me who won the last World Cup?,26471
18720,"Identify the speaker's tone as positive, negative or neutral.",18720
29075,"Retell the classic story of ""Little Red Riding Hood"" in one short paragraph",29075
5727,"Identify whether the following sentence is a assertion or a query. Output 1 for assertion, and 0 for query.",5727
14419,How did the discoveries of Copernicus challenge the traditional view of the universe?,14419
38543,Use the given information to develop a comprehensive plan to mitigate global warming.,38543
51512,Name the three countries that have the most French speakers.,51512
12906,Write one paragraph about the benefits of open source software.,12906
29854,Predict what could be done to reduce greenhouse gas emissions by 30% in the next 10 years.,29854
42186,Identify which sentence contains the clearest opinion.,42186
34068,Explain what animal rights are,34068
34546,How long does it take for the moon to complete one orbit around the Earth?,34546
35721,"Given an input of celebrity names, suggest a pair of celebrities who have worked together in any form.",35721
7463,Suggest some habits that help in maintaining mental health.,7463
34667,"Categorize this sentence: ""I went to the store to buy eggs"".",34667
20916,Paraphrase the input sentence and make sure the output should contain a antonym of the existing word in the sentence.,20916
34620,Construct a 3-note melody.,34620
40279,Identify the names of the three micro-services used in a model cloud architecture.,40279
22623,"The values of a function f(x) are given below:

 x     3     4     5     6     7 
 f(x)     10     17     26     37     50 
 Evaluate f^-1(f^-1(50)× f^-1(10)+f^-1(26)).",22623
48736,Create a design for a t-shirt related to the unity of people from different cultures.,48736
12605,Name at least five common house pets.,12605
24143,Generate a title for a article about the diminishing bee population.,24143
29642,Reword this sentence to increase clarity,29642
9506,Find the answer to this equation: 8 + 2 x 3,9506
48839,Explain why single cell organisms are simpler than multicellular organisms.,48839
19336,Come up with a topic for a scientific paper about the properties of liquid helium.,19336
26168,Summarize John Locke's philosophy on human nature.,26168
1597,Write a sample essay of 500 words on the topic of artificial intelligence.,1597
3221,Rewrite the sentence to fix the punctuation error.,3221
11158,Describe a use case for artificial intelligence in healthcare.,11158
46136,Suggest an application of artificial intelligence.,46136
45178,Create three sentences that describe the Northern Lights.,45178
30842,Draft a few rules for the group.,30842
41428,Generate an example of a time when someone displayed initiative.,41428
35644,Describe the typical trajectory of a tennis serve,35644
40077,Brainstorm five potential topics for an article about education.,40077
13074,Organize the sentences chronologically.,13074
8968,Give an example of a machine learning algorithm and explain how it works.,8968
17744,Suggest three markets for the given product.,17744
45362,Tell something about dolphins.,45362
401,"The cost of five pencils and one pen is $2.50, and the cost of one pencil and two pens is $1.85. What is the cost of two pencils and one pen?",401
2142,"Construct a sentence with the word ""ultimatum"".",2142
31001,Generate a list of 5 potential improvements for a website.,31001
34671,Develop a plan to climb Mount Everest.,34671
1397,What would happen if the Earth's rotation were to suddenly stop?,1397
45538,Find the current value of a stock given the daily closing stock price for the past week.,45538
26031,Explain why it is important to be responsible for your actions.,26031
25285,Who is the founder of the company Apple Inc.?,25285
19788,Summarize this article about digital journalism in 30 words.,19788
44835,Describe what a typical summer day is like in the desert.,44835
6420,Enumerate 10 different types of jobs that robots can do.,6420
30094,Summarize an article about the importance of self-care during the pandemic.,30094
21055,Recommend three foundations for the following skin type.,21055
13847,"Translate the word as ""batesada"" into English.",13847
24783,Find roots of the given polynomial.,24783
11472,Name a type of grilled sandwich.,11472
24821,Generate a poet about finding your purpose,24821
46864,Write a memo to your boss introducing a new software the team is using.,46864
41031,Rewrite the following line with stronger language.,41031
11879,Create a scientific explanation for why a vaccine is important.,11879
40989,Generate a headline that explains why the person in the following article was arrested.,40989
10469,Come up with five questions related to the given topic,10469
44908,Describe the process of how liquid water is converted to water vapor.,44908
15611,Create a fact or statistic related to the following topic,15611
29606,"Based on the given data, forecast possible future market trends.",29606
34578,"Categorize the statement into either ""true"" or ""false"".",34578
31251,Compose a postcard from a given location.,31251
16375,Correct the spelling for the given word.,16375
33582,Find a recipe for a vegan version of the fried chicken dish.,33582
35248,Change the following sentence to past tense: She will finish the project soon.,35248
43004,How does the concept of entropy relate to machine learning?,43004
48067,Calculate how much physical energy is produced when 25 J of heat energy is added to a system.,48067
33939,Generate a domain-specific title or headline.,33939
8400,Edit the following sentence to make it sound more formal for a business email,8400
31801,"Generate an example sentence using the following words: furious, venture, irritability.",31801
27759,Create a Twitter post that encourages people to vote.,27759
6791,"Describe an animal in a riddle format, and give a hint if the answer is difficult to guess.",6791
49431,Name five industries that use AI.,49431
2200,Are there any diseases that can be prevented through vaccination?,2200
25687,Categorize this Reddit thread,25687
35309,Select the correct word to complete the following sentence. Output the correct word.,35309
46894,Make questions from the following statements.,46894
140,Create a questions that can be answered using the following sentence.,140
36705,Create two different webpages about motorcycles.,36705
27460,Generate a story about a character who is frustrated about their job.,27460
36784,What is the most likely named entity in the sentence?,36784
9772,Generate a response that expresses surprise for the following statement.,9772
8569,"Simplify the following expression: 
 2x+3x^2+1-(6-2x-3x^2).
",8569
20749,Write a dissertation abstract about the impact of artificial intelligence in healthcare.,20749
19441,Adapt the given proverb for the modern era.,19441
38764,Generate a list of five tips for getting the most out of college.,38764
51070,Entitle the given article.,51070
16983,Solve for the sum of all possible values of x when 3^x^2+4x+4=9^x+2.,16983
40690,"Given a sentence, replace all the nouns with synonyms.",40690
34273,Construct a table of the countries in Europe and their corresponding capital cities.,34273
22292,"Given this sentence, generate the stem for each word in the sentence.",22292
48579,"Given some context, edit a movie review",48579
29038,Generate a step-by-step procedure for making a cup of tea.,29038
15679,Generate an example for the concept of hyperparameter tuning.,15679
117,Is the sentence grammatically correct?,117
6780,Turn this paragraph into a story.,6780
4923,Summarize the principles of Feng Shui and how they are used in modern life.,4923
12177,Make a list of the pros and cons of this career.,12177
41167,Generate a list of tips to teach someone how to play chess.,41167
21062,Compose a tweet in less than 240 characters with the hashtag #AIinFinance.,21062
32188,"It takes 24 minutes for Jana to walk one mile. At that rate, how far in miles will she walk in 10 minutes? Express your answer as a decimal to the nearest tenth.",32188
27506,Calculate the compound interest on the given sum of money,27506
12669,"Using the given input, generate a random password that is secure and easy to remember.",12669
24793,Generate a set of adjectives to describe a friendly person.,24793
36162,"Analyze the following text for sentiment and output whether it is positive, neutral or negative.",36162
13584,Generate a list of 5 resorts for a summer vacation.,13584
37207,Rewrite the following paragraph using fewer than 100 words.,37207
19282,Rewrite the sentence by saying the opposite.,19282
8141,Categorize the following as either an input or output device.,8141
16495,Compare colonialism and imperialism,16495
39951,Suggest 5 items for a healthy lunchbox for a 9-year-old.,39951
49070,Find the wavelength of a sound wave with a frequency of 4.0×10^4.,49070
2698,Re-word the following sentence using the given word.,2698
50743,Share a short story about a forgotten memory.,50743
6216,Rewrite the following sentences so they are in the passive voice.,6216
20264,"To what type of sentence does the word ""once"" belong?",20264
47371,Rewrite the following sentence using positive language instead of negative language.,47371
964,List five factors that influence the cost of producing a good.,964
49753,Describe the mitigation strategies in place for cyber security.,49753
35005,Reformulate the given sentence using more formal words.,35005
17022,Write a script for a 3-minute commercial for a new product.,17022
7264,Explain to me why machine learning is better than traditional programming.,7264
16556,Describe the acute phase of a major depressive disorder.,16556
39078,Write a story about a magical adventure Liz and her friends go on.,39078
16133,"Generate an example of a school report card, including grades and comments.",16133
23264,"Spell out the full abbreviation ""NATO"".",23264
30191,Describe how home automation can save energy,30191
13497,Suggest a way to reduce energy consumption in households.,13497
50117,Identify the differences between two text messages.,50117
44168,Generate a holiday themed song expressing sadness.,44168
15525,Suggest one improvement for the given website.,15525
5038,Construct a valid argument.,5038
31786,Identify all the sentences containing a verb in the following passage,31786
21402,"Given a collection of distinct numbers, return all possible permutations.",21402
35509,Summarize the debate about global warming.,35509
41206,Give me a list of 5 organisations that provide services for refugees in the United States.,41206
45465,"Given a sentence of text, produce a synopsis of what the text is about in a few lines.",45465
27956,"Define the term ""data literacy"" and explain why it is important.",27956
19624,Write a script to delete items from a list.,19624
39553,Describe the concept of Imposter Syndrome.,39553
2507,Input a response to the given questionOutput a response of less than 5 sentences.,2507
38464,"Given the following quote, come up with a headline for a news article.",38464
41693,Find the most relevant news article about Europe.,41693
35619,Generate a mindmap to represent the process of returning goods.,35619
28192,Name the three main components of a hash table.,28192
37030,"Recategorize this article into the ""Entertainment"" section of a newspaper.",37030
44432,The following poem is written in dactylic hexameter. Identify the meter of the poem.,44432
18888,Generate a sentence that contains two adjectives and two nouns.,18888
35685,"Output a 4-digit code that follows these rules: the first digit is odd, the second digit is a multiple of 3, the third digit is divisible by 5, and the fourth digit is equal to the sum of the first three digits.",35685
11297,How many players are on the field during a regular football match?,11297
40397,Generate a password that includes 2 special characters and 2 digits.,40397
15385,Generate a list of items to take on a hiking trip.,15385
43940,What is the Difference between Networking and Network Security?,43940
49177,Create a conversation between two characters about going to the movies.,49177
29744,Generate a paragraph summarizing the available cash flow of a business.,29744
48415,"Given two countries, predict the amount of time it would take to travel between the two by plane.",48415
3147,Determine an appropriate course of action for a given situation.,3147
45071,Explain the importance of encryption for online security.,45071
1746,Create a timeline illustrating the history of a certain item.,1746
37785,Generate a new summary of the passage below.,37785
39708,Estimate the exact weight of a blue whale,39708
42471,List 5 types of cyber attacks.,42471
21816,Edit the following sentence to make it more concise: The train was more than one hour late and the passengers were very unhappy.,21816
12295,Create an interesting example of a conversation between two people discussing their favorite television shows.,12295
22407,Generate a new sentence by changing the verb-ing form to its base form.,22407
6673,Create a list of tasks a Virtual Assistant would do for a research analyst.,6673
30014,Describe the challenge of having a hectic lifestyle.,30014
12548,"Given a Wikipedia page, generate a single sentence summary of the page.",12548
25611,Explain why investors love Nasdaq.,25611
31982,Generate a list of user benefits for a ride-sharing app.,31982
3634,"Summarize the content of the ""Harry Potter"" movie series.",3634
49437,Make sure the sentence is parallel and consistent.,49437
21768,Suggest a career that would be good for someone interested in both art and mathematics.,21768
26368,Give me the three most populous countries in the world.,26368
4069,Find the hypotenuse of a right triangle with sides 3 and 4.,4069
13844,"Given the following sentence, add a comma before the coordinating conjunction and.",13844
49421,Write a commercial for a new energy drink.,49421
7383,Design a survey to evaluate customer satisfaction.,7383
3526,Pick five books which have been influential to the field of Artificial Intelligence,3526
7556,Analyze the following sentence and tell me if it's passive or active.,7556
44519,Compress the following text to make it shorter without losing the important information in the text.,44519
48873,Describe your experience giving a presentation in front of an audience.,48873
905,"Identify the main clause in this sentence.
Output should be a single sentence.",905
50511,Determine if the following statement is true or false: The moon is the world's fifth largest satellite.,50511
50774,Write a dialog between two people,50774
36555,Choose the best answer to this question: What is the capital city of France?,36555
16486,Generate a 3-4 sentence story about a person receiving an unexpected award.,16486
30834,Describe the musical style of a particular composer.,30834
10846,Suggest an AI application that could improve the healthcare industry.,10846
44218,Design a creative cake for a 3-year-old’s brithday party.,44218
39180,"Categorize the following phrase as either a declarative, interrogative, imperative, or exclamatory sentence.",39180
5069,Identify three potential risks of using artificial intelligence,5069
5352,Design an experiment to evaluate the efficacy of the proposed method.,5352
9653,Create a blog post title based on this topic,9653
5643,What are the best ways to create a budget?,5643
38529,Identify three trends and three opportunities in the given industry.,38529
30812,This is a open-ended generation task. GPT model should generate an appropriate output for the instruction,30812
16446,Generate a list of names for a fantasy novel set in a medieval-style world.,16446
35006,Generate a valid SQL query to extract all customers with a given last name from a customer database.,35006
42454,"What is the smallest four-digit palindrome that is divisible by 4? (A palindrome is a number that reads the same forwards and backwards, like 61216.)",42454
6592,Describe a situation where you had to demonstrate teamwork.,6592
9241,Generate a sentence that expresses the following opinion: “The intensity of the sunlight can be affected by clouds.”,9241
18392,Edit the following sentence to make it more vivid and engaging: “The sky was blue.”,18392
33841,Provide an example of an exception handling program in Java,33841
46205,Come up with three unique ingredients for a smoothie.,46205
7146,Identify the trends from the given sales data.,7146
19188,"Given the following paragraph, generate a short headline.",19188
23438,Classify the following sentence into an appropriate verb tense:,23438
41435,Generate a three-dimensional figure that has a volume of 8 cubic meters.,41435
45925,Explain why it is essential to use a surge protector when plugging in your laptop.,45925
10704,"Describe the meaning of the phrase ""once in a blue moon"".",10704
44069,For a given story extract the main characters.,44069
28750,"Classify the following song as rock, country, hip-hop or pop.",28750
22635,Explain the concept of constructive feedback,22635
41334,"Given a product, find similar products from different brands.",41334
7611,Give me a 5-sentence example of how speech recognition technology can be used.,7611
26985,What is a disadvantage of using artificial intelligence systems?,26985
19818,Select the one sentence that best explains the given concept.,19818
1270,Are the following two words synonyms?,1270
49932,"Rewrite the question ""How deep is the sea?""",49932
16359,Come up with a business idea that could be profitable.,16359
4633,Construct an appropriate response to the following,4633
7153,Answer the question - What is the difference between a private key and a public key?,7153
4085,Summarize the main features of the French Revolution,4085
20454,Name 5 features that are important in a gaming laptop.,20454
13030,Create a list of tasks that should be done to prepare for a long camping trip.,13030
16798,What are the five biggest countries in Europe by area?,16798
41719,Develop a comprehensive data protection policy for a fictitious company.,41719
1602,Generate a list of 5 items we are most likely to find in a garage.,1602
41497,Generate an interesting quest for a role-playing game.,41497
9956,What is the full name of the Euro currency?,9956
12213,Tell which of the two given numbers is smaller.,12213
23049,"In the following sentence, replace the underlined word with one that has a similar meaning.",23049
32904,Describe two advantages that application-level middleware can provide.,32904
30160,"Generate a rap verse that includes the keywords ""boom boom boom""",30160
17453,Name four elements of an effective job description,17453
47760,Calculate the maximum price of a product given total cost and profit margin.,47760
3755,Rewrite this sentence to add more clarity,3755
35402,Classify the following sentence: “I have a lot of work to do.”,35402
41631,Sort these countries according to population size,41631
48545,"Generate a response to the following text, using evidence from the text.",48545
3662,Give me a few tips for improving time management.,3662
