,Unnamed: 0,words,counts,idf
131,131,movie,517,0.0
132,132,each,516,3.5578511917075324
133,133,convert,515,3.5578511917075324
134,134,when,510,0.0
135,135,code,509,3.7942399697717626
136,136,system,504,3.7942399697717626
137,137,algorithm,499,0.0
138,138,was,497,4.268697949366879
139,139,categorize,496,4.268697949366879
140,140,benefits,495,0.0
141,141,related,494,3.989984546897858
142,142,ai,491,3.989984546897858
143,143,could,489,0.0
144,144,world,486,3.649658740960655
145,145,artificial,484,3.649658740960655
146,146,title,476,0.0
147,147,some,475,6.502290170873972
148,148,answer,472,6.502290170873972
149,149,character,470,0.0
150,150,questions,465,3.6690768268177565
151,151,form,459,3.6690768268177565
152,152,positive,458,0.0
153,153,intelligence,454,6.502290170873972
154,154,does,447,6.502290170873972
155,155,so,447,0.0
156,156,ways,445,4.656463480375642
157,157,machine,439,4.656463480375642
158,158,computer,439,0.0
159,159,tell,439,3.6690768268177565
160,160,not,435,3.6690768268177565
161,161,best,432,0.0
162,162,time,429,5.991464547107982
163,163,business,425,5.991464547107982
164,164,verb,420,0.0
165,165,set,417,4.135166556742356
166,166,four,415,4.135166556742356
167,167,common,409,0.0
168,168,take,409,3.6888794541139363
169,169,characters,407,3.6888794541139363
170,170,company,405,0.0
171,171,online,405,4.135166556742356
172,172,than,402,4.135166556742356
173,173,reduce,399,0.0
174,174,information,394,5.298317366548036
175,175,below,394,5.298317366548036
176,176,process,391,0.0
177,177,someone,389,3.8632328412587142
178,178,contrast,388,3.8632328412587142
179,179,either,388,0.0
180,180,out,388,6.502290170873972
181,181,book,386,6.502290170873972
182,182,problem,385,0.0
183,183,recipe,379,4.268697949366879
184,184,same,375,4.268697949366879
185,185,model,372,0.0
186,186,website,368,3.816712825623821
187,187,difference,367,3.816712825623821
188,188,add,363,0.0
189,189,possible,359,4.55638002181866
190,190,string,353,4.55638002181866
191,191,improve,351,0.0
192,192,plan,350,4.268697949366879
193,193,help,343,4.268697949366879
194,194,provided,342,0.0
195,195,countries,342,4.2336066295556085
196,196,job,340,4.2336066295556085
197,197,news,340,0.0
198,198,will,339,4.166915255056936
199,199,query,339,4.166915255056936
200,200,any,338,0.0
201,201,importance,335,5.809142990314028
202,202,examples,332,5.809142990314028
203,203,steps,331,0.0
204,204,them,329,5.115995809754082
205,205,value,328,5.115995809754082
206,206,differences,325,0.0
207,207,post,324,4.961845129926823
208,208,equation,323,4.961845129926823
209,209,elements,321,0.0
210,210,8,320,6.214608098422191
211,211,service,320,6.214608098422191
212,212,program,320,0.0
213,213,adjectives,318,5.521460917862246
214,214,day,314,5.521460917862246
215,215,develop,311,0.0
216,216,first,311,4.605170185988092
217,217,complete,311,4.605170185988092
218,218,b,311,0.0
219,219,least,311,4.2336066295556085
220,220,speech,310,4.2336066295556085
221,221,good,309,0.0
222,222,energy,309,4.2336066295556085
223,223,function,308,4.2336066295556085
224,224,these,308,0.0
225,225,6,307,5.403677882205863
226,226,passage,307,5.403677882205863
227,227,headline,307,0.0
228,228,many,306,4.4654082436129325
229,229,letter,303,4.4654082436129325
230,230,natural,302,0.0
231,231,tweet,302,4.422848629194137
232,232,line,301,4.422848629194137
233,233,essay,300,0.0
234,234,table,300,6.502290170873972
235,235,metaphor,295,6.502290170873972
236,236,types,293,0.0
237,237,marketing,293,5.298317366548036
238,238,term,292,5.298317366548036
239,239,animals,291,0.0
240,240,us,291,7.600902459542082
241,241,tense,290,7.600902459542082
242,242,email,289,0.0
243,243,need,288,5.991464547107982
244,244,features,287,5.991464547107982
245,245,potential,286,0.0
246,246,impact,286,4.135166556742356
247,247,user,284,4.135166556742356
248,248,event,282,0.0
249,249,city,281,4.4654082436129325
250,250,array,279,4.4654082436129325
251,251,climate,279,0.0
252,252,food,278,4.382026634673881
253,253,life,277,4.382026634673881
254,254,situation,277,0.0
255,255,negative,277,4.605170185988092
256,256,they,276,4.605170185988092
257,257,game,275,0.0
258,258,summary,273,5.035953102080546
259,259,ingredients,273,5.035953102080546
260,260,store,273,0.0
261,261,he,271,4.166915255056936
262,262,where,269,4.166915255056936
263,263,blog,268,0.0
264,264,key,268,4.8283137373023015
265,265,tips,267,4.8283137373023015
266,266,outline,267,0.0
267,267,ideas,267,4.166915255056936
268,268,points,267,4.166915255056936
269,269,song,267,0.0
270,270,english,267,4.135166556742356
271,271,structure,266,4.135166556742356
272,272,sum,266,0.0
273,273,less,265,4.199705077879927
274,274,web,263,4.199705077879927
275,275,animal,262,0.0
276,276,advantages,262,5.115995809754082
277,277,argument,260,5.115995809754082
278,278,uses,260,0.0
279,279,7,260,6.214608098422191
280,280,task,260,6.214608098422191
281,281,work,260,0.0
282,282,research,258,4.422848629194137
283,283,sentiment,257,4.422848629194137
284,284,unique,257,0.0
285,285,definition,255,4.382026634673881
286,286,select,255,4.382026634673881
287,287,c,253,0.0
288,288,idea,252,4.305065593537753
289,289,area,251,4.305065593537753
290,290,concise,249,0.0
291,291,true,248,4.961845129926823
292,292,social,248,4.961845129926823
293,293,0,246,0.0
294,294,popular,246,4.199705077879927
295,295,solution,245,4.199705077879927
296,296,suitable,241,0.0
297,297,context,239,4.268697949366879
298,298,according,239,4.268697949366879
299,299,healthy,237,0.0
300,300,famous,237,4.767689115485866
301,301,t,235,4.767689115485866
302,302,software,235,0.0
303,303,read,233,6.214608098422191
304,304,evaluate,232,6.214608098422191
305,305,states,232,0.0
306,306,response,231,4.4654082436129325
307,307,voice,230,4.4654082436129325
308,308,year,228,0.0
309,309,100,227,5.403677882205863
310,310,predict,227,5.403677882205863
311,311,grammar,226,0.0
312,312,past,226,4.656463480375642
313,313,object,224,4.656463480375642
314,314,expression,222,0.0
315,315,python,222,4.8283137373023015
316,316,interesting,221,4.8283137373023015
317,317,strategy,221,0.0
318,318,theme,220,4.55638002181866
319,319,review,219,4.55638002181866
320,320,categories,218,0.0
321,321,item,218,4.4654082436129325
322,322,media,217,4.4654082436129325
323,323,dialogue,217,0.0
324,324,translate,216,4.382026634673881
325,325,few,216,4.382026634673881
326,326,replace,215,0.0
327,327,global,214,4.710530701645918
328,328,current,212,4.710530701645918
329,329,programming,210,0.0
330,330,point,207,4.509860006183766
331,331,country,207,4.509860006183766
332,332,original,206,0.0
333,333,cost,206,4.767689115485866
334,334,we,205,4.767689115485866
335,335,sort,205,0.0
336,336,choose,205,5.115995809754082
337,337,experience,205,5.115995809754082
338,338,facts,204,0.0
339,339,united,204,4.656463480375642
340,340,noun,204,4.656463480375642
341,341,environment,204,0.0
342,342,solve,203,5.035953102080546
343,343,science,202,5.035953102080546
344,344,car,201,0.0
345,345,but,201,5.809142990314028
346,346,ask,201,5.809142990314028
347,347,she,200,0.0
348,348,lines,199,4.305065593537753
349,349,false,199,4.305065593537753
350,350,student,198,0.0
351,351,formal,198,6.907755278982137
352,352,gpt,197,6.907755278982137
353,353,my,197,0.0
354,354,strategies,196,4.305065593537753
355,355,health,196,4.305065593537753
356,356,restaurant,195,0.0
357,357,imagine,195,4.55638002181866
358,358,arrange,194,4.55638002181866
359,359,present,194,0.0
360,360,n,194,4.710530701645918
361,361,without,193,4.710530701645918
362,362,please,193,0.0
363,363,like,191,6.907755278982137
364,364,successful,191,6.907755278982137
365,365,specific,191,0.0
366,366,content,190,5.035953102080546
367,367,whether,190,5.035953102080546
368,368,activities,190,0.0
369,369,brainstorm,187,4.422848629194137
370,370,scientific,187,4.422848629194137
371,371,tree,187,0.0
372,372,history,186,4.656463480375642
373,373,scenario,186,4.656463480375642
374,374,effective,186,0.0
375,375,piece,185,4.8283137373023015
376,376,y,184,4.8283137373023015
377,377,describes,184,0.0
378,378,human,184,4.605170185988092
379,379,characteristics,184,4.605170185988092
380,380,water,183,0.0
381,381,step,183,6.214608098422191
382,382,total,182,6.214608098422191
383,383,length,181,0.0
384,384,page,179,4.961845129926823
385,385,persuasive,179,4.961845129926823
386,386,terms,177,0.0
387,387,project,176,6.214608098422191
388,388,purpose,176,6.214608098422191
389,389,style,176,0.0
390,390,writing,176,5.2030071867437115
391,391,state,175,5.2030071867437115
392,392,novel,175,0.0
393,393,valid,174,4.422848629194137
394,394,haiku,174,4.422848629194137
395,395,population,174,0.0
396,396,describing,173,4.767689115485866
397,397,healthcare,173,4.767689115485866
398,398,color,173,0.0
399,399,children,173,6.214608098422191
400,400,opinion,173,6.214608098422191
401,401,had,172,0.0
402,402,making,172,5.115995809754082
403,403,tone,172,5.115995809754082
404,404,triangle,172,0.0
405,405,slogan,172,5.115995809754082
406,406,application,172,5.115995809754082
407,407,no,171,0.0
408,408,return,171,5.521460917862246
409,409,conversation,171,5.521460917862246
410,410,contains,171,0.0
411,411,being,170,5.115995809754082
412,412,top,170,5.115995809754082
413,413,message,170,0.0
414,414,think,169,4.656463480375642
415,415,internet,169,4.656463480375642
416,416,home,168,0.0
417,417,app,168,7.600902459542082
418,418,assistant,168,7.600902459542082
419,419,subject,168,0.0
420,420,analogy,168,4.710530701645918
421,421,things,168,4.710530701645918
422,422,there,167,0.0
423,423,detect,167,5.298317366548036
424,424,paper,166,5.298317366548036
425,425,group,166,0.0
426,426,simple,165,0.0
427,427,script,165,0.0
428,428,major,163,0.0
429,429,grammatically,162,4.892852258439873
430,430,other,162,4.892852258439873
431,431,format,162,0.0
432,432,rearrange,162,6.214608098422191
433,433,works,162,6.214608098422191
434,434,price,161,0.0
435,435,development,160,4.509860006183766
436,436,family,160,4.509860006183766
437,437,books,160,0.0
438,438,education,160,4.4654082436129325
439,439,future,159,4.4654082436129325
440,440,integer,159,0.0
441,441,during,158,4.8283137373023015
442,442,search,158,4.8283137373023015
443,443,network,158,0.0
444,444,increase,158,5.809142990314028
445,445,instructions,158,5.809142990314028
446,446,cat,157,0.0
447,447,events,156,4.8283137373023015
448,448,effects,156,4.8283137373023015
449,449,better,155,0.0
450,450,mobile,154,5.115995809754082
451,451,re,154,5.115995809754082
452,452,methods,151,0.0
453,453,team,151,5.115995809754082
454,454,remove,151,5.115995809754082
455,455,9,151,0.0
456,456,last,150,5.521460917862246
457,457,action,150,5.521460917862246
458,458,industry,149,0.0
459,459,synonym,149,5.035953102080546
460,460,active,148,5.035953102080546
461,461,non,148,0.0
462,462,market,146,4.422848629194137
463,463,such,146,4.422848629194137
464,464,next,146,0.0
465,465,rate,146,4.166915255056936
466,466,sports,145,4.166915255056936
467,467,neural,144,0.0
468,468,topics,144,4.656463480375642
469,469,digital,144,4.656463480375642
470,470,issue,143,0.0
471,471,long,143,5.403677882205863
472,472,components,143,5.403677882205863
473,473,while,143,0.0
474,474,passive,142,5.035953102080546
475,475,integers,142,5.035953102080546
476,476,report,142,0.0
477,477,french,141,7.600902459542082
478,478,relationship,141,7.600902459542082
479,479,html,141,0.0
480,480,pollution,140,4.767689115485866
481,481,might,140,4.767689115485866
482,482,reasons,140,0.0
483,483,sequence,140,5.115995809754082
484,484,sound,139,5.115995809754082
485,485,quote,139,0.0
486,486,living,137,5.654992310486769
487,487,fact,137,5.654992310486769
488,488,cities,136,0.0
489,489,years,135,5.521460917862246
490,490,stock,135,5.521460917862246
491,491,brief,135,0.0
492,492,place,135,5.521460917862246
493,493,single,134,5.521460917862246
494,494,apple,134,0.0
495,495,warming,134,4.767689115485866
496,496,our,134,4.767689115485866
497,497,shopping,134,0.0
498,498,sql,134,4.892852258439873
499,499,made,133,4.892852258439873
500,500,over,133,0.0
501,501,did,132,5.115995809754082
502,502,processing,132,5.115995809754082
503,503,cloud,132,0.0
504,504,been,131,5.521460917862246
505,505,document,131,5.521460917862246
506,506,12,130,0.0
507,507,old,130,5.298317366548036
508,508,species,129,5.298317366548036
509,509,second,129,0.0
510,510,interview,128,5.654992310486769
511,511,random,128,5.654992310486769
512,512,database,128,0.0
513,513,descriptive,128,4.656463480375642
514,514,setting,128,4.656463480375642
515,515,were,127,0.0
516,516,synonyms,127,4.892852258439873
517,517,field,127,4.892852258439873
518,518,adjective,127,0.0
519,519,ten,126,5.298317366548036
520,520,money,126,5.298317366548036
521,521,analysis,126,0.0
522,522,formulate,126,5.298317366548036
523,523,m,125,5.298317366548036
524,524,20,125,0.0
525,525,air,124,5.521460917862246
526,526,changing,124,5.521460917862246
527,527,print,124,0.0
528,528,dish,124,4.961845129926823
529,529,50,124,4.961845129926823
530,530,express,124,0.0
531,531,get,124,5.403677882205863
532,532,real,123,5.403677882205863
533,533,punctuation,122,0.0
534,534,school,122,4.961845129926823
535,535,role,122,4.961845129926823
536,536,logical,122,0.0
537,537,party,122,4.892852258439873
538,538,only,122,4.892852258439873
539,539,paraphrase,121,0.0
540,540,spanish,121,5.991464547107982
541,541,reword,121,5.991464547107982
542,542,values,121,0.0
543,543,dog,121,5.115995809754082
544,544,hypothesis,121,5.115995809754082
545,545,public,120,0.0
546,546,summer,120,6.214608098422191
547,547,propose,119,6.214608098422191
548,548,proverb,119,0.0
549,549,pick,119,5.403677882205863
550,550,night,119,5.403677882205863
551,551,fiction,118,0.0
552,552,communication,118,5.298317366548036
553,553,choice,118,5.298317366548036
554,554,nouns,118,0.0
555,555,travel,117,4.892852258439873
556,556,f,117,4.892852258439873
557,557,associated,117,0.0
558,558,author,116,5.115995809754082
559,559,temperature,116,5.115995809754082
560,560,rank,116,0.0
561,561,logo,116,5.403677882205863
562,562,friend,115,5.403677882205863
563,563,similar,115,0.0
564,564,build,115,6.502290170873972
565,565,largest,115,6.502290170873972
566,566,transform,114,0.0
567,567,names,114,5.2030071867437115
568,568,conveys,114,5.2030071867437115
569,569,customers,114,0.0
570,570,summarizing,114,5.809142990314028
571,571,spelling,113,5.809142990314028
572,572,end,113,0.0
573,573,prime,113,4.961845129926823
574,574,physical,113,4.961845129926823
575,575,case,113,0.0
576,576,after,112,5.115995809754082
577,577,errors,112,5.115995809754082
578,578,joke,112,0.0
579,579,maximum,111,5.2030071867437115
580,580,produce,111,5.2030071867437115
581,581,basic,111,0.0
582,582,stress,110,5.403677882205863
583,583,idiom,110,5.403677882205863
584,584,economic,110,0.0
585,585,survey,110,5.035953102080546
586,586,something,110,5.035953102080546
587,587,found,110,0.0
588,588,define,110,5.2030071867437115
589,589,start,110,5.2030071867437115
590,590,show,110,0.0
591,591,feeling,110,5.2030071867437115
592,592,great,109,5.2030071867437115
593,593,small,109,0.0
594,594,timeline,109,4.961845129926823
595,595,perfect,109,4.961845129926823
596,596,virtual,109,0.0
597,597,activity,109,5.403677882205863
598,598,computing,109,5.403677882205863
599,599,third,108,0.0
600,600,reverse,108,4.8283137373023015
601,601,learn,108,4.8283137373023015
602,602,e,108,0.0
603,603,letters,108,5.2030071867437115
604,604,meaningful,108,5.2030071867437115
605,605,insert,108,0.0
606,606,password,107,5.654992310486769
607,607,strings,107,5.654992310486769
608,608,element,107,0.0
609,609,15,107,5.115995809754082
610,610,blue,107,5.115995809754082
611,611,renewable,107,0.0
612,612,recent,107,5.115995809754082
613,613,american,107,5.115995809754082
614,614,cause,107,0.0
615,615,primary,106,5.035953102080546
616,616,decision,106,5.035953102080546
617,617,size,106,0.0
618,618,environmental,106,4.767689115485866
619,619,highest,106,4.767689115485866
620,620,recommend,106,0.0
621,621,earth,106,4.961845129926823
622,622,painting,105,4.961845129926823
623,623,techniques,105,0.0
624,624,match,105,5.403677882205863
625,625,objects,105,5.403677882205863
626,626,sales,104,0.0
627,627,war,104,5.2030071867437115
628,628,his,104,5.2030071867437115
629,629,pandemic,104,0.0
630,630,products,104,5.521460917862246
631,631,moon,104,5.521460917862246
632,632,means,104,0.0
633,633,emotion,104,5.654992310486769
634,634,high,103,5.654992310486769
635,635,phone,103,0.0
636,636,mathematical,103,5.521460917862246
637,637,effect,103,5.521460917862246
638,638,humans,103,0.0
639,639,category,103,5.298317366548036
640,640,skills,103,5.298317366548036
641,641,solutions,102,0.0
642,642,security,102,5.991464547107982
643,643,today,102,5.991464547107982
644,644,test,102,0.0
645,645,down,102,0.0
646,646,love,102,0.0
647,647,right,102,0.0
648,648,creating,102,5.991464547107982
649,649,parts,102,5.991464547107982
650,650,carbon,102,0.0
651,651,sun,102,6.214608098422191
652,652,discuss,101,6.214608098422191
653,653,cm,101,0.0
654,654,plant,101,6.502290170873972
655,655,discussing,101,6.502290170873972
656,656,written,101,0.0
657,657,working,101,5.521460917862246
658,658,alternative,101,5.521460917862246
659,659,needed,101,0.0
660,660,modern,100,5.035953102080546
661,661,presentation,100,5.035953102080546
662,662,deep,99,0.0
663,663,takes,99,5.2030071867437115
664,664,classification,99,5.2030071867437115
665,665,eating,99,0.0
666,666,starting,98,5.654992310486769
667,667,power,98,5.654992310486769
668,668,scene,98,0.0
669,669,19,98,5.403677882205863
670,670,result,98,5.403677882205863
671,671,containing,97,0.0
672,672,funny,97,4.8283137373023015
673,673,save,97,4.8283137373023015
674,674,play,97,0.0
675,675,pros,96,5.654992310486769
676,676,cons,96,5.654992310486769
677,677,space,96,0.0
678,678,musical,96,6.214608098422191
679,679,simile,96,6.214608098422191
680,680,instruction,96,0.0
681,681,pieces,95,5.2030071867437115
682,682,part,95,5.2030071867437115
683,683,through,95,0.0
684,684,multiple,95,5.521460917862246
685,685,imperative,95,5.521460917862246
686,686,proper,95,0.0
687,687,india,95,5.991464547107982
688,688,house,95,5.991464547107982
689,689,students,95,0.0
690,690,must,94,5.2030071867437115
691,691,combine,94,5.2030071867437115
692,692,neutral,94,0.0
693,693,friends,94,5.035953102080546
694,694,support,94,5.035953102080546
695,695,management,94,0.0
696,696,relevant,94,5.521460917862246
697,697,feature,94,5.521460917862246
698,698,include,94,0.0
699,699,compute,93,4.8283137373023015
700,700,friendly,93,4.8283137373023015
701,701,particular,93,0.0
702,702,nature,93,5.521460917862246
703,703,benefit,93,5.521460917862246
704,704,her,93,0.0
705,705,exercise,93,5.035953102080546
706,706,go,92,5.035953102080546
707,707,chart,92,0.0
708,708,500,91,5.521460917862246
709,709,square,91,5.521460917862246
710,710,explanation,91,0.0
711,711,campaign,91,5.654992310486769
712,712,method,91,5.654992310486769
713,713,advice,91,0.0
714,714,businesses,91,5.654992310486769
715,715,11,90,5.654992310486769
716,716,traditional,90,0.0
717,717,class,90,5.403677882205863
718,718,policy,90,5.403677882205863
719,719,fruits,90,0.0
720,720,2x,90,7.600902459542082
721,721,together,90,7.600902459542082
722,722,kind,90,0.0
723,723,success,89,6.214608098422191
724,724,trip,89,6.214608098422191
725,725,don,89,0.0
726,726,assign,89,5.521460917862246
727,727,buy,89,5.521460917862246
728,728,java,89,0.0
729,729,law,89,5.298317366548036
730,730,fictional,89,5.298317366548036
731,731,delete,89,0.0
732,732,sources,89,5.991464547107982
733,733,open,89,5.991464547107982
734,734,employee,88,0.0
735,735,own,88,5.654992310486769
736,736,longest,88,5.654992310486769
737,737,factors,88,0.0
738,738,political,88,5.115995809754082
739,739,fill,88,5.115995809754082
740,740,involving,88,0.0
741,741,colors,87,6.214608098422191
742,742,applications,87,6.214608098422191
743,743,meeting,87,0.0
744,744,binary,87,6.502290170873972
745,745,put,87,6.502290170873972
746,746,robot,87,0.0
747,747,workplace,87,6.214608098422191
748,748,consider,87,6.214608098422191
749,749,estimate,87,0.0
750,750,plants,86,5.521460917862246
751,751,happy,86,5.521460917862246
752,752,digit,86,0.0
753,753,medical,86,5.298317366548036
754,754,brand,86,5.298317366548036
755,755,figure,86,0.0
756,756,engineer,86,5.991464547107982
757,757,financial,86,5.991464547107982
758,758,lyrics,86,0.0
759,759,art,86,5.403677882205863
760,760,performance,86,5.403677882205863
761,761,keyword,86,0.0
762,762,missing,86,5.403677882205863
763,763,around,86,5.403677882205863
764,764,look,85,0.0
765,765,root,85,6.502290170873972
766,766,waste,85,6.502290170873972
767,767,view,85,0.0
768,768,historical,85,5.403677882205863
769,769,pet,85,5.403677882205863
770,770,sides,85,0.0
771,771,implications,85,5.298317366548036
772,772,columns,85,5.298317366548036
773,773,genre,85,0.0
774,774,sky,84,5.403677882205863
775,775,certain,84,5.403677882205863
776,776,tasks,84,0.0
777,777,professional,84,6.907755278982137
778,778,chatbot,84,6.907755278982137
779,779,covid,84,0.0
780,780,another,83,6.502290170873972
781,781,economy,83,6.502290170873972
782,782,follows,83,0.0
783,783,solar,83,6.907755278982137
784,784,budget,83,6.907755278982137
785,785,going,83,0.0
786,786,complex,83,5.115995809754082
787,787,sample,83,5.115995809754082
788,788,capital,82,0.0
789,789,ethical,82,4.8283137373023015
790,790,verbs,82,4.8283137373023015
791,791,century,82,0.0
792,792,offer,82,5.298317366548036
793,793,amount,82,5.298317366548036
794,794,date,82,0.0
795,795,diet,82,5.115995809754082
796,796,safety,82,5.115995809754082
797,797,age,82,0.0
798,798,then,81,5.991464547107982
799,799,dataset,81,5.991464547107982
800,800,red,81,0.0
801,801,weather,81,5.298317366548036
802,802,difficult,80,5.298317366548036
803,803,protagonist,80,0.0
804,804,adverb,80,5.2030071867437115
805,805,check,80,5.2030071867437115
806,806,probability,80,0.0
807,807,society,80,5.991464547107982
808,808,30,79,5.991464547107982
809,809,mistakes,79,0.0
810,810,causes,79,0.0
811,811,cats,79,0.0
812,812,version,79,0.0
813,813,significance,79,5.521460917862246
814,814,beach,79,5.521460917862246
815,815,vacation,79,0.0
816,816,ocean,79,5.654992310486769
817,817,lives,79,5.654992310486769
818,818,includes,79,0.0
819,819,general,79,5.115995809754082
820,820,self,78,5.115995809754082
821,821,models,78,0.0
822,822,both,78,5.654992310486769
823,823,six,78,5.654992310486769
824,824,opening,78,0.0
825,825,reducing,78,5.521460917862246
826,826,rules,78,5.521460917862246
827,827,experiment,78,0.0
828,828,solving,78,4.8283137373023015
829,829,dinner,78,4.8283137373023015
830,830,prompt,78,0.0
831,831,every,77,5.035953102080546
832,832,disadvantages,77,5.035953102080546
833,833,before,77,0.0
834,834,detailed,76,5.2030071867437115
835,835,blockchain,76,5.2030071867437115
836,836,blank,76,0.0
837,837,math,76,6.214608098422191
838,838,device,76,6.214608098422191
839,839,usage,75,0.0
840,840,expresses,75,6.502290170873972
841,841,extract,75,6.502290170873972
842,842,promote,75,0.0
843,843,interrogative,75,5.809142990314028
844,844,address,75,5.809142990314028
845,845,average,75,0.0
846,846,am,75,5.809142990314028
847,847,score,74,5.809142990314028
848,848,source,74,0.0
849,849,want,74,5.809142990314028
850,850,know,73,5.809142990314028
851,851,incorrect,73,0.0
852,852,grammatical,73,5.521460917862246
853,853,vegetables,73,5.521460917862246
854,854,week,73,0.0
855,855,pronoun,73,6.907755278982137
856,856,regular,73,6.907755278982137
857,857,side,72,0.0
858,858,birthday,72,0.0
859,859,measure,72,0.0
860,860,well,72,0.0
861,861,tagline,72,7.600902459542082
862,862,fix,72,7.600902459542082
863,863,options,72,0.0
864,864,suppose,72,5.403677882205863
865,865,corresponding,72,5.403677882205863
866,866,mean,71,0.0
867,867,problems,71,5.403677882205863
868,868,transportation,71,5.403677882205863
869,869,large,71,0.0
870,870,necessary,71,5.809142990314028
871,871,goal,71,5.809142990314028
872,872,challenges,71,0.0
873,873,compound,71,5.521460917862246
874,874,behind,70,5.521460917862246
875,875,government,70,0.0
876,876,efficient,70,5.521460917862246
877,877,daily,70,5.521460917862246
878,878,days,70,0.0
879,879,titles,70,6.502290170873972
880,880,park,70,6.502290170873972
881,881,just,69,0.0
882,882,compile,69,5.298317366548036
883,883,organize,69,5.298317366548036
884,884,chemical,69,0.0
885,885,snippet,69,5.115995809754082
886,886,cake,69,5.115995809754082
887,887,behavior,69,0.0
888,888,divide,69,5.521460917862246
889,889,k,69,5.521460917862246
890,890,having,68,0.0
891,891,needs,68,5.991464547107982
892,892,employees,68,5.991464547107982
893,893,much,68,0.0
894,894,personal,67,5.298317366548036
895,895,circle,67,5.298317366548036
