,Unnamed: 0,words,counts,idf
510,510,interview,128,5.809142990314028
511,511,random,128,5.809142990314028
512,512,database,128,0.0
513,513,descriptive,128,5.035953102080546
514,514,setting,128,5.035953102080546
515,515,were,127,0.0
516,516,synonyms,127,5.2030071867437115
517,517,field,127,5.2030071867437115
518,518,adjective,127,0.0
519,519,ten,126,5.035953102080546
520,520,money,126,5.035953102080546
521,521,analysis,126,0.0
522,522,formulate,126,4.961845129926823
523,523,m,125,4.961845129926823
524,524,20,125,0.0
525,525,air,124,5.403677882205863
526,526,changing,124,5.403677882205863
527,527,print,124,0.0
528,528,dish,124,5.035953102080546
529,529,50,124,5.035953102080546
530,530,express,124,0.0
531,531,get,124,4.605170185988092
532,532,real,123,4.605170185988092
533,533,punctuation,122,0.0
534,534,school,122,5.035953102080546
535,535,role,122,5.035953102080546
536,536,logical,122,0.0
537,537,party,122,5.115995809754082
538,538,only,122,5.115995809754082
539,539,paraphrase,121,0.0
540,540,spanish,121,4.9982127740976985
541,541,reword,121,4.9982127740976985
542,542,values,121,0.0
543,543,dog,121,5.403677882205863
544,544,hypothesis,121,5.403677882205863
545,545,public,120,0.0
546,546,summer,120,5.4608362960458114
547,547,propose,119,5.4608362960458114
548,548,proverb,119,0.0
549,549,pick,119,5.349610660935587
550,550,night,119,5.349610660935587
551,551,fiction,118,0.0
552,552,communication,118,5.075173815233827
553,553,choice,118,5.075173815233827
554,554,nouns,118,0.0
555,555,travel,117,4.9982127740976985
556,556,f,117,4.9982127740976985
557,557,associated,117,0.0
558,558,author,116,5.585999438999818
559,559,temperature,116,5.585999438999818
560,560,rank,116,0.0
561,561,logo,116,5.158555424172878
562,562,friend,115,5.158555424172878
563,563,similar,115,0.0
564,564,build,115,6.214608098422191
565,565,largest,115,6.214608098422191
566,566,transform,114,0.0
567,567,names,114,5.158555424172878
568,568,conveys,114,5.158555424172878
569,569,customers,114,0.0
570,570,summarizing,114,6.214608098422191
571,571,spelling,113,6.214608098422191
572,572,end,113,0.0
573,573,prime,113,5.2030071867437115
574,574,physical,113,5.2030071867437115
575,575,case,113,0.0
576,576,after,112,5.075173815233827
577,577,errors,112,5.075173815233827
578,578,joke,112,0.0
579,579,maximum,111,5.075173815233827
580,580,produce,111,5.075173815233827
581,581,basic,111,0.0
582,582,stress,110,4.926753810115554
583,583,idiom,110,4.926753810115554
584,584,economic,110,0.0
585,585,survey,110,5.075173815233827
586,586,something,110,5.075173815233827
587,587,found,110,0.0
588,588,define,110,4.9982127740976985
589,589,start,110,4.9982127740976985
590,590,show,110,0.0
591,591,feeling,110,5.521460917862246
592,592,great,109,5.521460917862246
593,593,small,109,0.0
594,594,timeline,109,4.9982127740976985
595,595,perfect,109,4.9982127740976985
596,596,virtual,109,0.0
597,597,activity,109,5.115995809754082
598,598,computing,109,5.115995809754082
599,599,third,108,0.0
600,600,reverse,108,5.2030071867437115
601,601,learn,108,5.2030071867437115
602,602,e,108,0.0
603,603,letters,108,5.035953102080546
604,604,meaningful,108,5.035953102080546
605,605,insert,108,0.0
606,606,password,107,5.158555424172878
607,607,strings,107,5.158555424172878
608,608,element,107,0.0
609,609,15,107,5.158555424172878
610,610,blue,107,5.158555424172878
611,611,renewable,107,0.0
612,612,recent,107,5.585999438999818
613,613,american,107,5.585999438999818
614,614,cause,107,0.0
615,615,primary,106,5.115995809754082
616,616,decision,106,5.115995809754082
617,617,size,106,0.0
618,618,environmental,106,4.926753810115554
619,619,highest,106,4.926753810115554
620,620,recommend,106,0.0
621,621,earth,106,5.349610660935587
622,622,painting,105,5.349610660935587
623,623,techniques,105,0.0
624,624,match,105,5.4608362960458114
625,625,objects,105,5.4608362960458114
626,626,sales,104,0.0
627,627,war,104,5.249527202378605
628,628,his,104,5.249527202378605
629,629,pandemic,104,0.0
630,630,products,104,5.809142990314028
631,631,moon,104,5.809142990314028
632,632,means,104,0.0
633,633,emotion,104,5.249527202378605
634,634,high,103,5.249527202378605
635,635,phone,103,0.0
636,636,mathematical,103,5.521460917862246
637,637,effect,103,5.521460917862246
638,638,humans,103,0.0
639,639,category,103,5.521460917862246
640,640,skills,103,5.521460917862246
641,641,solutions,102,0.0
642,642,security,102,5.896154367303657
643,643,today,102,5.896154367303657
644,644,test,102,0.0
645,645,down,102,7.600902459542082
646,646,love,102,7.600902459542082
647,647,right,102,0.0
648,648,creating,102,5.521460917862246
649,649,parts,102,5.521460917862246
650,650,carbon,102,0.0
651,651,sun,102,5.4608362960458114
652,652,discuss,101,5.4608362960458114
653,653,cm,101,0.0
654,654,plant,101,8.294049640102028
655,655,discussing,101,8.294049640102028
656,656,written,101,0.0
657,657,working,101,5.2030071867437115
658,658,alternative,101,5.2030071867437115
659,659,needed,101,0.0
660,660,modern,100,5.521460917862246
661,661,presentation,100,5.521460917862246
662,662,deep,99,0.0
663,663,takes,99,4.767689115485866
664,664,classification,99,4.767689115485866
665,665,eating,99,0.0
666,666,starting,98,5.4608362960458114
667,667,power,98,5.4608362960458114
668,668,scene,98,0.0
669,669,19,98,5.035953102080546
670,670,result,98,5.035953102080546
671,671,containing,97,0.0
672,672,funny,97,4.9982127740976985
673,673,save,97,4.9982127740976985
674,674,play,97,0.0
675,675,pros,96,5.896154367303657
676,676,cons,96,5.896154367303657
677,677,space,96,0.0
678,678,musical,96,5.654992310486769
679,679,simile,96,5.654992310486769
680,680,instruction,96,0.0
681,681,pieces,95,5.4608362960458114
682,682,part,95,5.4608362960458114
683,683,through,95,0.0
684,684,multiple,95,5.2030071867437115
685,685,imperative,95,5.2030071867437115
686,686,proper,95,0.0
687,687,india,95,5.4608362960458114
688,688,house,95,5.4608362960458114
689,689,students,95,0.0
690,690,must,94,5.298317366548036
691,691,combine,94,5.298317366548036
692,692,neutral,94,0.0
693,693,friends,94,4.738701578612614
694,694,support,94,4.738701578612614
695,695,management,94,0.0
696,696,relevant,94,5.349610660935587
697,697,feature,94,5.349610660935587
698,698,include,94,0.0
699,699,compute,93,5.349610660935587
700,700,friendly,93,5.349610660935587
701,701,particular,93,0.0
702,702,nature,93,5.4608362960458114
703,703,benefit,93,5.4608362960458114
704,704,her,93,0.0
705,705,exercise,93,5.729100282640491
706,706,go,92,5.729100282640491
707,707,chart,92,0.0
708,708,500,91,5.158555424172878
709,709,square,91,5.158555424172878
710,710,explanation,91,0.0
711,711,campaign,91,5.729100282640491
712,712,method,91,5.729100282640491
713,713,advice,91,0.0
714,714,businesses,91,5.521460917862246
715,715,11,90,5.521460917862246
716,716,traditional,90,0.0
717,717,class,90,5.809142990314028
718,718,policy,90,5.809142990314028
719,719,fruits,90,0.0
720,720,2x,90,7.195437351433918
721,721,together,90,7.195437351433918
722,722,kind,90,0.0
723,723,success,89,6.0968250627658085
724,724,trip,89,6.0968250627658085
725,725,don,89,0.0
726,726,assign,89,5.249527202378605
727,727,buy,89,5.249527202378605
728,728,java,89,0.0
729,729,law,89,4.926753810115554
730,730,fictional,89,4.926753810115554
731,731,delete,89,0.0
732,732,sources,89,5.349610660935587
733,733,open,89,5.349610660935587
734,734,employee,88,0.0
735,735,own,88,5.349610660935587
736,736,longest,88,5.349610660935587
737,737,factors,88,0.0
738,738,political,88,4.892852258439873
739,739,fill,88,4.892852258439873
740,740,involving,88,0.0
741,741,colors,87,5.403677882205863
742,742,applications,87,5.403677882205863
743,743,meeting,87,0.0
744,744,binary,87,5.991464547107982
745,745,put,87,5.991464547107982
746,746,robot,87,0.0
747,747,workplace,87,5.654992310486769
748,748,consider,87,5.654992310486769
749,749,estimate,87,0.0
750,750,plants,86,5.075173815233827
751,751,happy,86,5.075173815233827
752,752,digit,86,0.0
753,753,medical,86,5.298317366548036
754,754,brand,86,5.298317366548036
755,755,figure,86,0.0
756,756,engineer,86,5.809142990314028
757,757,financial,86,5.809142990314028
758,758,lyrics,86,0.0
759,759,art,86,6.348139491046714
760,760,performance,86,6.348139491046714
761,761,keyword,86,0.0
762,762,missing,86,5.809142990314028
763,763,around,86,5.809142990314028
764,764,look,85,0.0
765,765,root,85,5.809142990314028
766,766,waste,85,5.809142990314028
767,767,view,85,0.0
768,768,historical,85,5.349610660935587
769,769,pet,85,5.349610660935587
770,770,sides,85,0.0
771,771,implications,85,6.0968250627658085
772,772,columns,85,6.0968250627658085
773,773,genre,85,0.0
774,774,sky,84,5.403677882205863
775,775,certain,84,5.403677882205863
776,776,tasks,84,0.0
777,777,professional,84,5.654992310486769
778,778,chatbot,84,5.654992310486769
779,779,covid,84,0.0
780,780,another,83,5.991464547107982
781,781,economy,83,5.991464547107982
782,782,follows,83,0.0
783,783,solar,83,7.195437351433918
784,784,budget,83,7.195437351433918
785,785,going,83,0.0
786,786,complex,83,5.521460917862246
787,787,sample,83,5.521460917862246
788,788,capital,82,0.0
789,789,ethical,82,5.4608362960458114
790,790,verbs,82,5.4608362960458114
791,791,century,82,0.0
792,792,offer,82,5.403677882205863
793,793,amount,82,5.403677882205863
794,794,date,82,0.0
795,795,diet,82,5.075173815233827
796,796,safety,82,5.075173815233827
797,797,age,82,0.0
798,798,then,81,6.502290170873972
799,799,dataset,81,6.502290170873972
800,800,red,81,0.0
801,801,weather,81,5.521460917862246
802,802,difficult,80,5.521460917862246
803,803,protagonist,80,0.0
804,804,adverb,80,5.4608362960458114
805,805,check,80,5.4608362960458114
806,806,probability,80,0.0
807,807,society,80,5.403677882205863
808,808,30,79,5.403677882205863
809,809,mistakes,79,0.0
810,810,causes,79,0.0
811,811,cats,79,0.0
812,812,version,79,0.0
813,813,significance,79,5.521460917862246
814,814,beach,79,5.521460917862246
815,815,vacation,79,0.0
816,816,ocean,79,5.521460917862246
817,817,lives,79,5.521460917862246
818,818,includes,79,0.0
819,819,general,79,5.654992310486769
820,820,self,78,5.654992310486769
821,821,models,78,0.0
822,822,both,78,5.809142990314028
823,823,six,78,5.809142990314028
824,824,opening,78,0.0
825,825,reducing,78,5.521460917862246
826,826,rules,78,5.521460917862246
827,827,experiment,78,0.0
828,828,solving,78,4.926753810115554
829,829,dinner,78,4.926753810115554
830,830,prompt,78,0.0
831,831,every,77,5.403677882205863
832,832,disadvantages,77,5.403677882205863
833,833,before,77,0.0
834,834,detailed,76,5.4608362960458114
835,835,blockchain,76,5.4608362960458114
836,836,blank,76,0.0
837,837,math,76,5.991464547107982
838,838,device,76,5.991464547107982
839,839,usage,75,0.0
840,840,expresses,75,5.896154367303657
841,841,extract,75,5.896154367303657
842,842,promote,75,0.0
843,843,interrogative,75,5.809142990314028
844,844,address,75,5.809142990314028
845,845,average,75,0.0
846,846,am,75,5.4608362960458114
847,847,score,74,5.4608362960458114
848,848,source,74,0.0
849,849,want,74,5.991464547107982
850,850,know,73,5.991464547107982
851,851,incorrect,73,0.0
852,852,grammatical,73,5.4608362960458114
853,853,vegetables,73,5.4608362960458114
854,854,week,73,0.0
855,855,pronoun,73,5.654992310486769
856,856,regular,73,5.654992310486769
857,857,side,72,0.0
858,858,birthday,72,6.684611727667927
859,859,measure,72,6.684611727667927
860,860,well,72,0.0
861,861,tagline,72,0.0
862,862,fix,72,0.0
863,863,options,72,0.0
864,864,suppose,72,5.403677882205863
865,865,corresponding,72,5.403677882205863
866,866,mean,71,0.0
867,867,problems,71,5.115995809754082
868,868,transportation,71,5.115995809754082
869,869,large,71,0.0
870,870,necessary,71,5.896154367303657
871,871,goal,71,5.896154367303657
872,872,challenges,71,0.0
873,873,compound,71,5.809142990314028
874,874,behind,70,5.809142990314028
875,875,government,70,0.0
876,876,efficient,70,5.521460917862246
877,877,daily,70,5.521460917862246
878,878,days,70,0.0
879,879,titles,70,6.502290170873972
880,880,park,70,6.502290170873972
881,881,just,69,0.0
882,882,compile,69,5.521460917862246
883,883,organize,69,5.521460917862246
884,884,chemical,69,0.0
885,885,snippet,69,5.403677882205863
886,886,cake,69,5.403677882205863
887,887,behavior,69,0.0
888,888,divide,69,4.961845129926823
889,889,k,69,4.961845129926823
890,890,having,68,0.0
891,891,needs,68,6.0968250627658085
892,892,employees,68,6.0968250627658085
893,893,much,68,0.0
894,894,personal,67,5.654992310486769
