,words,idf
1617,fi,8.517193191416238
1694,feelings,8.517193191416238
1614,rhymes,8.517193191416238
1613,applying,8.517193191416238
1701,others,8.517193191416238
1702,chicken,8.517193191416238
1601,likes,8.517193191416238
1704,strengths,8.517193191416238
525,delete,8.517193191416238
1540,bill,8.517193191416238
1471,efficiency,8.517193191416238
1772,net,8.517193191416238
1833,oceans,8.517193191416238
1834,cryptocurrency,8.517193191416238
1835,technological,8.517193191416238
1836,medicine,8.517193191416238
1838,button,8.517193191416238
1839,titanic,8.517193191416238
1840,classified,8.517193191416238
1843,imagery,8.517193191416238
1844,bug,8.517193191416238
1845,compelling,8.517193191416238
1489,nearest,8.517193191416238
1847,processes,8.517193191416238
1849,approximate,8.517193191416238
1851,recommendations,8.517193191416238
1853,mining,8.517193191416238
1855,exploring,8.517193191416238
1484,storage,8.517193191416238
1857,acrostic,8.517193191416238
1483,sketch,8.517193191416238
1860,fall,8.517193191416238
1862,serve,8.517193191416238
1864,flowers,8.517193191416238
1866,agreement,8.517193191416238
1867,reformat,8.517193191416238
1868,reminder,8.517193191416238
1475,snack,8.517193191416238
736,distance,8.517193191416238
1472,removing,8.517193191416238
1873,2y,8.517193191416238
1831,biased,8.517193191416238
1501,direct,8.517193191416238
1502,exam,8.517193191416238
1527,template,8.517193191416238
1539,yesterday,8.517193191416238
519,trip,8.517193191416238
1037,friendship,8.517193191416238
1778,documents,8.517193191416238
1779,rising,8.517193191416238
1538,cook,8.517193191416238
1536,gold,8.517193191416238
1782,ax,8.517193191416238
511,traditional,8.517193191416238
1783,expected,8.517193191416238
693,json,8.517193191416238
1529,continent,8.517193191416238
1790,density,8.517193191416238
1792,vowels,8.517193191416238
1505,him,8.517193191416238
1793,transactions,8.517193191416238
1796,rectangular,8.517193191416238
1797,born,8.517193191416238
1799,policies,8.517193191416238
1800,quotes,8.517193191416238
1519,schedule,8.517193191416238
1802,press,8.517193191416238
1515,reply,8.517193191416238
1804,mind,8.517193191416238
1806,teenagers,8.517193191416238
488,combine,8.517193191416238
1815,subsequence,8.517193191416238
1512,notes,8.517193191416238
2100,inspired,8.517193191416238
2042,clever,8.517193191416238
874,menu,8.517193191416238
2282,statistical,8.517193191416238
2263,neither,8.517193191416238
2265,silver,8.517193191416238
1135,board,8.517193191416238
116,uses,8.517193191416238
971,town,8.517193191416238
2272,gerund,8.517193191416238
2273,sent,8.517193191416238
2274,magic,8.517193191416238
973,office,8.517193191416238
2276,welcome,8.517193191416238
2278,succeed,8.517193191416238
2279,discount,8.517193191416238
2280,storyline,8.517193191416238
2284,stanza,8.517193191416238
2260,illustrating,8.517193191416238
975,palindrome,8.517193191416238
977,forms,8.517193191416238
2287,affected,8.517193191416238
1130,concepts,8.517193191416238
2290,streaming,8.517193191416238
2291,signs,8.517193191416238
1129,orange,8.517193191416238
2293,19th,8.517193191416238
2294,calories,8.517193191416238
2295,jazz,8.517193191416238
2296,agile,8.517193191416238
2297,centered,8.517193191416238
1126,artist,8.517193191416238
1142,trees,8.517193191416238
2259,maximize,8.517193191416238
2306,geography,8.517193191416238
2236,apartment,8.517193191416238
2220,elderly,8.517193191416238
930,beauty,8.517193191416238
1185,weekend,8.517193191416238
2224,cooked,8.517193191416238
937,implement,8.517193191416238
1181,cuisine,8.517193191416238
2227,clock,8.517193191416238
1172,stars,8.517193191416238
2231,ground,8.517193191416238
2232,prove,8.517193191416238
2233,emphasizes,8.517193191416238
2234,wave,8.517193191416238
2235,creation,8.517193191416238
2238,motivated,8.517193191416238
2258,truth,8.517193191416238
1162,teaching,8.517193191416238
2242,composition,8.517193191416238
1160,technique,8.517193191416238
2245,excellent,8.517193191416238
2247,symbolism,8.517193191416238
1152,pizza,8.517193191416238
1150,polite,8.517193191416238
2250,criminal,8.517193191416238
2251,opportunity,8.517193191416238
2253,enjoy,8.517193191416238
957,college,8.517193191416238
130,t,8.517193191416238
1145,politics,8.517193191416238
2305,launched,8.517193191416238
2307,stories,8.517193191416238
929,celsius,8.517193191416238
2380,robotic,8.517193191416238
1013,numerical,8.517193191416238
2362,180,8.517193191416238
2364,grades,8.517193191416238
32,categorize,8.517193191416238
1021,scheme,8.517193191416238
2370,individuals,8.517193191416238
2372,expect,8.517193191416238
2373,falling,8.517193191416238
1025,joy,8.517193191416238
2376,proposed,8.517193191416238
2377,newsletter,8.517193191416238
1054,complaint,8.517193191416238
1050,illustrate,8.517193191416238
1046,clear,8.517193191416238
2356,bx,8.517193191416238
2382,requesting,8.517193191416238
15,all,8.517193191416238
2384,passes,8.517193191416238
2386,valuable,8.517193191416238
2388,reliable,8.517193191416238
1043,morning,8.517193191416238
2392,determined,8.517193191416238
2393,kilograms,8.517193191416238
2394,achieving,8.517193191416238
5,s,8.517193191416238
2396,jokes,8.517193191416238
1039,challenge,8.517193191416238
2398,arguing,8.517193191416238
2359,basket,8.517193191416238
1010,mood,8.517193191416238
2309,closed,8.517193191416238
1090,degree,8.517193191416238
2310,interactive,8.517193191416238
987,run,8.517193191416238
1112,cream,8.517193191416238
989,gender,8.517193191416238
1111,banana,8.517193191416238
2322,offers,8.517193191416238
2323,contributions,8.517193191416238
1105,box,8.517193191416238
2325,serving,8.517193191416238
2327,conjugation,8.517193191416238
2328,tiger,8.517193191416238
2329,capture,8.517193191416238
1097,desert,8.517193191416238
2333,2nd,8.517193191416238
2354,evaluating,8.517193191416238
2335,sites,8.517193191416238
1002,factor,8.517193191416238
2341,casual,8.517193191416238
1075,chocolate,8.517193191416238
2343,interior,8.517193191416238
2344,loudly,8.517193191416238
2345,trading,8.517193191416238
2346,potatoes,8.517193191416238
2347,sale,8.517193191416238
2349,editor,8.517193191416238
2350,8x,8.517193191416238
1071,retrieve,8.517193191416238
2352,brands,8.517193191416238
2219,percent,8.517193191416238
1650,attention,8.517193191416238
2217,begin,8.517193191416238
1228,automated,8.517193191416238
2127,actionable,8.517193191416238
2171,bash,8.517193191416238
2172,randomly,8.517193191416238
2173,peak,8.517193191416238
2174,contribute,8.517193191416238
2175,rainbow,8.517193191416238
2178,unknown,8.517193191416238
1227,wind,8.517193191416238
2182,sunrise,8.517193191416238
2122,bright,8.517193191416238
2183,heads,8.517193191416238
2185,clauses,8.517193191416238
1257,procedure,8.517193191416238
913,visualization,8.517193191416238
2187,tower,8.517193191416238
2120,diagnosis,8.517193191416238
886,captures,8.517193191416238
2188,advances,8.517193191416238
1219,little,8.517193191416238
1217,higher,8.517193191416238
885,command,8.517193191416238
2169,independence,8.517193191416238
2129,contained,8.517193191416238
1259,loyalty,8.517193191416238
1229,once,8.517193191416238
2143,round,8.517193191416238
2146,kg,8.517193191416238
2147,respectively,8.517193191416238
2148,already,8.517193191416238
2149,absolute,8.517193191416238
1231,tea,8.517193191416238
2151,waves,8.517193191416238
2141,purchased,8.517193191416238
2153,revolutionary,8.517193191416238
902,matrix,8.517193191416238
2137,whale,8.517193191416238
2157,meanings,8.517193191416238
1237,demonstrate,8.517193191416238
894,satisfaction,8.517193191416238
2158,smaller,8.517193191416238
903,mammal,8.517193191416238
1239,existing,8.517193191416238
2133,egg,8.517193191416238
2165,omelette,8.517193191416238
2131,cookie,8.517193191416238
892,france,8.517193191416238
1215,quickly,8.517193191416238
1233,rock,8.517193191416238
2200,barked,8.517193191416238
2202,succinct,8.517193191416238
2199,highlighted,8.517193191416238
2114,lemon,8.517193191416238
2111,conduct,8.517193191416238
2201,corrections,8.517193191416238
1198,banking,8.517193191416238
2209,modal,8.517193191416238
2208,combinations,8.517193191416238
2197,https,8.517193191416238
1201,feel,8.517193191416238
2107,empathy,8.517193191416238
2109,forward,8.517193191416238
2206,aid,8.517193191416238
1199,vector,8.517193191416238
2204,upon,8.517193191416238
1202,lesson,8.517193191416238
2205,democratic,8.517193191416238
1261,bold,8.517193191416238
2194,gratitude,8.517193191416238
2195,host,8.517193191416238
2211,prefer,8.517193191416238
2105,travelling,8.517193191416238
2212,scissors,8.517193191416238
2104,customerid,8.517193191416238
2116,hero,8.517193191416238
1564,exactly,7.824046010856292
867,clarity,7.824046010856292
1073,jobs,7.824046010856292
1562,facing,7.824046010856292
1646,impacted,7.824046010856292
668,titles,7.824046010856292
1041,goals,7.824046010856292
878,prices,7.824046010856292
1088,ideal,7.824046010856292
1308,notation,7.824046010856292
1077,wrong,7.824046010856292
1040,involves,7.824046010856292
1275,belong,7.824046010856292
619,dinner,7.824046010856292
672,organize,7.824046010856292
1086,symptoms,7.824046010856292
849,everyday,7.824046010856292
1236,sets,7.824046010856292
1235,manner,7.824046010856292
1081,instead,7.824046010856292
1549,sorting,7.824046010856292
1547,5th,7.824046010856292
871,places,7.824046010856292
1642,antonyms,7.824046010856292
1616,connection,7.824046010856292
1011,rainforest,7.824046010856292
1629,texts,7.824046010856292
1266,driving,7.824046010856292
1066,routine,7.824046010856292
1064,figures,7.824046010856292
1541,symbol,7.824046010856292
1621,pretend,7.824046010856292
1296,due,7.824046010856292
1290,comparative,7.824046010856292
1061,conservation,7.824046010856292
1603,ratio,7.824046010856292
1295,variable,7.824046010856292
1048,minute,7.824046010856292
1605,demonstrates,7.824046010856292
1607,giving,7.824046010856292
1611,guidelines,7.824046010856292
1612,final,7.824046010856292
1058,syntax,7.824046010856292
1623,2000,7.824046010856292
1289,affects,7.824046010856292
652,fix,7.824046010856292
1575,privacy,7.824046010856292
1242,80,7.824046010856292
1285,beautiful,7.824046010856292
858,conflict,7.824046010856292
1571,combines,7.824046010856292
1262,3d,7.824046010856292
1628,often,7.824046010856292
1067,unnecessary,7.824046010856292
1015,reality,7.824046010856292
660,goal,7.824046010856292
1247,keeping,7.824046010856292
1250,managing,7.824046010856292
1014,local,7.824046010856292
1626,hope,7.824046010856292
1255,differentiate,7.824046010856292
1019,rating,7.824046010856292
1117,dark,7.824046010856292
846,named,7.824046010856292
1352,issues,7.824046010856292
1157,off,7.824046010856292
809,hard,7.824046010856292
1459,credit,7.824046010856292
1461,cyber,7.824046010856292
1354,habits,7.824046010856292
1149,strong,7.824046010856292
876,always,7.824046010856292
1467,labels,7.824046010856292
960,phenomenon,7.824046010856292
1448,recycle,7.824046010856292
915,building,7.824046010856292
1473,140,7.824046010856292
1144,consumption,7.824046010856292
814,returns,7.824046010856292
1138,yes,7.824046010856292
1348,gdp,7.824046010856292
1479,coherent,7.824046010856292
965,easy,7.824046010856292
1449,smoothie,7.824046010856292
756,meal,7.824046010856292
1311,provides,7.824046010856292
1171,puzzle,7.824046010856292
927,tax,7.824046010856292
1187,dream,7.824046010856292
1401,created,7.824046010856292
1197,connect,7.824046010856292
1409,reptile,7.824046010856292
1411,currently,7.824046010856292
1379,reader,7.824046010856292
1176,won,7.824046010856292
1431,20th,7.824046010856292
1361,among,7.824046010856292
768,catchy,7.824046010856292
1371,automation,7.824046010856292
1363,powerful,7.824046010856292
767,visit,7.824046010856292
765,networks,7.824046010856292
763,services,7.824046010856292
1438,testing,7.824046010856292
943,endangered,7.824046010856292
730,room,7.824046010856292
1482,spread,7.824046010856292
966,kitchen,7.824046010856292
1321,move,7.824046010856292
1127,invention,7.824046010856292
1124,target,7.824046010856292
1525,household,7.824046010856292
830,minutes,7.824046010856292
1325,ingredient,7.824046010856292
1395,candidate,7.824046010856292
699,bird,7.824046010856292
1323,encourages,7.824046010856292
696,taking,7.824046010856292
969,winter,7.824046010856292
1528,players,7.824046010856292
1316,movement,7.824046010856292
991,impacts,7.824046010856292
1107,stages,7.824046010856292
1530,academic,7.824046010856292
840,break,7.824046010856292
995,sleep,7.824046010856292
686,become,7.824046010856292
1230,speaker,7.824046010856292
707,keywords,7.824046010856292
1513,player,7.824046010856292
709,vegan,7.824046010856292
1134,shows,7.824046010856292
1485,apology,7.824046010856292
1224,thinking,7.824046010856292
1488,improvement,7.824046010856292
908,sense,7.824046010856292
1343,paragraphs,7.824046010856292
1491,pressure,7.824046010856292
974,flower,7.824046010856292
1341,evolution,7.824046010856292
821,running,7.824046010856292
1339,genres,7.824046010856292
1492,arithmetic,7.824046010856292
1338,username,7.824046010856292
717,series,7.824046010856292
1503,border,7.824046010856292
907,scientists,7.824046010856292
1510,near,7.824046010856292
1148,spam,7.824046010856292
1776,invest,7.824046010856292
2005,occurs,7.824046010856292
1951,redundant,7.824046010856292
2237,presence,7.824046010856292
1917,castle,7.824046010856292
2230,military,7.824046010856292
1924,boiling,7.824046010856292
2225,strip,7.824046010856292
1927,placed,7.824046010856292
1931,repeating,7.824046010856292
2222,programmer,7.824046010856292
1937,monthly,7.824046010856292
1938,continents,7.824046010856292
1949,gives,7.824046010856292
2218,peace,7.824046010856292
2191,possess,7.824046010856292
2210,ordered,7.824046010856292
171,false,7.824046010856292
177,imagine,7.824046010856292
2203,parties,7.824046010856292
377,end,7.824046010856292
2198,encryption,7.824046010856292
1962,nobel,7.824046010856292
374,customers,7.824046010856292
1968,losing,7.824046010856292
1969,secret,7.824046010856292
1974,summarization,7.824046010856292
409,insert,7.824046010856292
1909,oldest,7.824046010856292
1905,games,7.824046010856292
2240,towards,7.824046010856292
2281,locations,7.824046010856292
2275,traveler,7.824046010856292
1861,investing,7.824046010856292
452,sun,7.824046010856292
2271,viruses,7.824046010856292
2270,younger,7.824046010856292
1871,die,7.824046010856292
1872,stand,7.824046010856292
1876,environmentally,7.824046010856292
2264,witch,7.824046010856292
2262,none,7.824046010856292
1883,snacks,7.824046010856292
2261,relate,7.824046010856292
2257,static,7.824046010856292
430,war,7.824046010856292
2256,representing,7.824046010856292
2255,collaboration,7.824046010856292
2254,rainy,7.824046010856292
2252,exponential,7.824046010856292
2249,treasure,7.824046010856292
2248,shoe,7.824046010856292
2246,cognitive,7.824046010856292
2244,penny,7.824046010856292
1975,release,7.824046010856292
1978,landmarks,7.824046010856292
1842,heading,7.824046010856292
2089,platforms,7.824046010856292
2150,depth,7.824046010856292
2047,broken,7.824046010856292
2048,decided,7.824046010856292
2055,bot,7.824046010856292
2142,filled,7.824046010856292
288,pollution,7.824046010856292
2075,salaries,7.824046010856292
2138,princess,7.824046010856292
2084,assuming,7.824046010856292
2135,supports,7.824046010856292
2088,satisfy,7.824046010856292
2130,profession,7.824046010856292
1981,chronological,7.824046010856292
2095,relevance,7.824046010856292
266,9,7.824046010856292
2125,dimensional,7.824046010856292
2096,theories,7.824046010856292
2124,measurement,7.824046010856292
2121,started,7.824046010856292
244,format,7.824046010856292
2118,dreams,7.824046010856292
2103,received,7.824046010856292
2110,3y,7.824046010856292
2112,court,7.824046010856292
2154,vertices,7.824046010856292
2041,bedroom,7.824046010856292
2040,duplicate,7.824046010856292
2039,meme,7.824046010856292
354,pick,7.824046010856292
352,propose,7.824046010856292
1984,smell,7.824046010856292
344,party,7.824046010856292
2190,thoughts,7.824046010856292
2189,hole,7.824046010856292
2186,fifth,7.824046010856292
2002,wish,7.824046010856292
2003,mile,7.824046010856292
2004,fallacies,7.824046010856292
1658,ate,7.824046010856292
2011,pop,7.824046010856292
2014,eliminate,7.824046010856292
2018,landing,7.824046010856292
2019,philosophy,7.824046010856292
2023,unsupervised,7.824046010856292
2025,hidden,7.824046010856292
2167,discusses,7.824046010856292
2029,combat,7.824046010856292
2030,entities,7.824046010856292
2031,exact,7.824046010856292
2160,travels,7.824046010856292
2159,mention,7.824046010856292
1852,url,7.824046010856292
1887,moving,7.824046010856292
2375,opinions,7.824046010856292
1690,extra,7.824046010856292
565,genre,7.824046010856292
2331,satellite,7.824046010856292
1705,requirements,7.824046010856292
1773,clouds,7.824046010856292
1774,melody,7.824046010856292
1780,possessive,7.824046010856292
1703,decade,7.824046010856292
572,economy,7.824046010856292
1700,vision,7.824046010856292
576,going,7.824046010856292
2371,interviewer,7.824046010856292
1698,alternatives,7.824046010856292
2374,completing,7.824046010856292
512,class,7.824046010856292
509,businesses,7.824046010856292
582,century,7.824046010856292
1785,completes,7.824046010856292
1767,bank,7.824046010856292
1719,server,7.824046010856292
1763,frequent,7.824046010856292
2342,widely,7.824046010856292
1730,access,7.824046010856292
2358,ml,7.824046010856292
2355,protecting,7.824046010856292
1741,property,7.824046010856292
1722,factual,7.824046010856292
1747,emphasize,7.824046010856292
2348,selected,7.824046010856292
538,put,7.824046010856292
1759,lyric,7.824046010856292
2366,grams,7.824046010856292
1721,alphabetically,7.824046010856292
1755,lower,7.824046010856292
1757,drive,7.824046010856292
2339,passing,7.824046010856292
2338,frozen,7.824046010856292
2337,along,7.824046010856292
21,compose,7.824046010856292
1726,really,7.824046010856292
586,diet,7.824046010856292
2312,sold,7.824046010856292
1818,brain,7.824046010856292
2379,owning,7.824046010856292
1791,comprehensive,7.824046010856292
1666,statistics,7.824046010856292
1824,fragment,7.824046010856292
1817,ends,7.824046010856292
1813,photography,7.824046010856292
1825,official,7.824046010856292
1680,those,7.824046010856292
605,vacation,7.824046010856292
490,friends,7.824046010856292
83,table,7.824046010856292
2311,marbles,7.824046010856292
1684,autumn,7.824046010856292
495,include,7.824046010856292
1686,woman,7.824046010856292
2397,analyst,7.824046010856292
2395,philosophical,7.824046010856292
1688,balls,7.824046010856292
1829,respective,7.824046010856292
1687,schools,7.824046010856292
1821,hand,7.824046010856292
1662,couple,7.824046010856292
1685,saving,7.824046010856292
2363,professions,7.418580902748128
1258,productivity,7.418580902748128
2365,slope,7.418580902748128
2391,reptiles,7.418580902748128
2181,approaches,7.418580902748128
1221,arguments,7.418580902748128
2123,relationships,7.418580902748128
1226,hot,7.418580902748128
1063,mentioned,7.418580902748128
2184,orderdate,7.418580902748128
2378,perpendicular,7.418580902748128
2390,organizing,7.418580902748128
2134,decreasing,7.418580902748128
1234,tourist,7.418580902748128
1232,coding,7.418580902748128
2139,comic,7.418580902748128
2361,itself,7.418580902748128
2136,grid,7.418580902748128
1060,shape,7.418580902748128
2369,failure,7.418580902748128
1052,outdoor,7.418580902748128
1045,decimal,7.418580902748128
1062,informal,7.418580902748128
2368,immigration,7.418580902748128
2168,asia,7.418580902748128
2170,disorder,7.418580902748128
2177,clothes,7.418580902748128
2128,involve,7.418580902748128
2381,race,7.418580902748128
1132,memory,7.418580902748128
1207,plural,7.418580902748128
2360,turing,7.418580902748128
1125,cell,7.418580902748128
1166,achieve,7.418580902748128
2321,addresses,7.418580902748128
2319,schema,7.418580902748128
1159,conditions,7.418580902748128
1158,meters,7.418580902748128
2316,chickens,7.418580902748128
1155,speaking,7.418580902748128
1153,left,7.418580902748128
2313,respiration,7.418580902748128
1123,region,7.418580902748128
2304,tokyo,7.418580902748128
2115,essence,7.418580902748128
1141,themes,7.418580902748128
1168,cheese,7.418580902748128
2301,relative,7.418580902748128
2266,corrected,7.418580902748128
2298,liters,7.418580902748128
2267,offering,7.418580902748128
1137,technical,7.418580902748128
2268,concerns,7.418580902748128
2269,sphere,7.418580902748128
1133,members,7.418580902748128
2292,sharing,7.418580902748128
2289,grilled,7.418580902748128
1131,foods,7.418580902748128
2286,capitalism,7.418580902748128
2324,temperatures,7.418580902748128
1170,described,7.418580902748128
2357,creates,7.418580902748128
2221,camera,7.418580902748128
1068,moral,7.418580902748128
2351,deck,7.418580902748128
2193,popularity,7.418580902748128
1212,divisible,7.418580902748128
2340,addressing,7.418580902748128
1211,thesis,7.418580902748128
1209,lowest,7.418580902748128
2285,eaten,7.418580902748128
1087,approach,7.418580902748128
2216,typos,7.418580902748128
1193,legal,7.418580902748128
2336,soup,7.418580902748128
1192,representation,7.418580902748128
1100,improved,7.418580902748128
1190,expressed,7.418580902748128
1188,involved,7.418580902748128
1186,variables,7.418580902748128
1095,4x,7.418580902748128
1096,practice,7.418580902748128
2223,squared,7.418580902748128
2330,utilize,7.418580902748128
2226,preposition,7.418580902748128
1180,never,7.418580902748128
2326,secondary,7.418580902748128
2228,400,7.418580902748128
2229,attending,7.418580902748128
2117,hobby,7.418580902748128
1651,tip,7.418580902748128
2113,oxygen,7.418580902748128
1517,everyone,7.418580902748128
1506,hyperbole,7.418580902748128
1508,facial,7.418580902748128
1511,diagnose,7.418580902748128
1812,dates,7.418580902748128
1514,records,7.418580902748128
1803,matter,7.418580902748128
1516,national,7.418580902748128
1520,lunch,7.418580902748128
1781,regex,7.418580902748128
1801,consecutive,7.418580902748128
1794,expressions,7.418580902748128
1526,laws,7.418580902748128
1787,butterfly,7.418580902748128
1784,awareness,7.418580902748128
1532,deforestation,7.418580902748128
1533,require,7.418580902748128
1830,authors,7.418580902748128
1498,industrial,7.418580902748128
1497,sadness,7.418580902748128
1832,solved,7.418580902748128
1882,capitalization,7.418580902748128
1466,allows,7.418580902748128
1878,relativity,7.418580902748128
1874,specified,7.418580902748128
1474,seo,7.418580902748128
1870,spending,7.418580902748128
1869,restate,7.418580902748128
1476,cleaning,7.418580902748128
1477,column,7.418580902748128
1863,disadvantage,7.418580902748128
1481,organizations,7.418580902748128
1859,nutrition,7.418580902748128
1856,meet,7.418580902748128
1848,dance,7.418580902748128
1846,findings,7.418580902748128
1534,quadratic,7.418580902748128
1771,iot,7.418580902748128
1460,parallel,7.418580902748128
1627,geometric,7.418580902748128
1709,stronger,7.418580902748128
1608,generation,7.418580902748128
1610,francisco,7.418580902748128
1699,similarity,7.418580902748128
1697,dollars,7.418580902748128
1696,faced,7.418580902748128
1693,protein,7.418580902748128
1676,trust,7.418580902748128
1542,memorable,7.418580902748128
1675,mysterious,7.418580902748128
1673,reasoning,7.418580902748128
1670,manufacturing,7.418580902748128
1668,emotional,7.418580902748128
1637,poetic,7.418580902748128
1641,fossil,7.418580902748128
1661,staying,7.418580902748128
1718,trade,7.418580902748128
1720,poetry,7.418580902748128
1585,identity,7.418580902748128
1583,see,7.418580902748128
1766,economics,7.418580902748128
1758,knight,7.418580902748128
1550,entrepreneur,7.418580902748128
1552,balanced,7.418580902748128
1560,roles,7.418580902748128
1748,revenue,7.418580902748128
1563,ever,7.418580902748128
1744,marks,7.418580902748128
1743,emergency,7.418580902748128
1739,freedom,7.418580902748128
1732,convey,7.418580902748128
1573,analyse,7.418580902748128
1576,row,7.418580902748128
1579,dye,7.418580902748128
1723,structured,7.418580902748128
1884,chosen,7.418580902748128
1889,classical,7.418580902748128
1263,million,7.418580902748128
1328,low,7.418580902748128
2034,appearance,7.418580902748128
1314,japan,7.418580902748128
2026,justice,7.418580902748128
2021,influential,7.418580902748128
1324,thought,7.418580902748128
1326,coordinates,7.418580902748128
1327,heart,7.418580902748128
1336,perimeter,7.418580902748128
1967,healthier,7.418580902748128
1340,yellow,7.418580902748128
2001,graphic,7.418580902748128
2000,caesar,7.418580902748128
1998,choosing,7.418580902748128
1977,fundamental,7.418580902748128
1355,material,7.418580902748128
